state,USPS,datew,incidI,date
Arkansas,AR,2021-04-03,1267,2021-04-03
Arkansas,AR,2021-04-10,1082,2021-04-10
Arkansas,AR,2021-04-17,1344,2021-04-17
Arkansas,AR,2021-04-24,1243,2021-04-24
Arkansas,AR,2021-05-01,1334,2021-05-01
Arkansas,AR,2021-05-08,1441,2021-05-08
Arkansas,AR,2021-05-15,1270,2021-05-15
Arkansas,AR,2021-05-22,1361,2021-05-22
Arkansas,AR,2021-05-29,1249,2021-05-29
Arkansas,AR,2021-06-05,1055,2021-06-05
Arkansas,AR,2021-06-12,1516,2021-06-12
Arkansas,AR,2021-06-19,1609,2021-06-19
Arkansas,AR,2021-06-26,1785,2021-06-26
Arkansas,AR,2021-07-03,3324,2021-07-03
Arkansas,AR,2021-07-10,4880,2021-07-10
Arkansas,AR,2021-07-17,7122,2021-07-17
Arkansas,AR,2021-07-24,11748,2021-07-24
Arkansas,AR,2021-07-31,12124,2021-07-31
Arkansas,AR,2021-08-07,16456,2021-08-07
Arkansas,AR,2021-08-14,15375,2021-08-14
Arkansas,AR,2021-08-21,15744,2021-08-21
Arkansas,AR,2021-08-28,14554,2021-08-28
Arkansas,AR,2021-09-04,14142,2021-09-04
Arkansas,AR,2021-09-11,11162,2021-09-11
Arkansas,AR,2021-09-18,10340,2021-09-18
Arkansas,AR,2021-09-25,7491,2021-09-25
Arkansas,AR,2021-10-02,5848,2021-10-02
Arkansas,AR,2021-10-09,4832,2021-10-09
Arkansas,AR,2021-10-16,4167,2021-10-16
Arkansas,AR,2021-10-23,3417,2021-10-23
Arkansas,AR,2021-10-30,3013,2021-10-30
Arkansas,AR,2021-11-06,2987,2021-11-06
Arkansas,AR,2021-11-13,3474,2021-11-13
Arkansas,AR,2021-11-20,4399,2021-11-20
Arkansas,AR,2021-11-27,3362,2021-11-27
Arkansas,AR,2021-12-04,5756,2021-12-04
Arkansas,AR,2021-12-11,5237,2021-12-11
Arkansas,AR,2021-12-18,5009,2021-12-18
Arkansas,AR,2021-12-25,6775,2021-12-25
Arkansas,AR,2022-01-01,20648,2022-01-01
Arkansas,AR,2022-01-08,42374,2022-01-08
Arkansas,AR,2022-01-15,62776,2022-01-15
Arkansas,AR,2022-01-22,59044,2022-01-22
Arkansas,AR,2022-01-29,33227,2022-01-29
Arkansas,AR,2022-02-05,25292,2022-02-05
Arkansas,AR,2022-02-12,12723,2022-02-12
Arkansas,AR,2022-02-19,7845,2022-02-19
Arkansas,AR,2022-02-26,5007,2022-02-26
Arkansas,AR,2022-03-05,3971,2022-03-05
Arkansas,AR,2022-03-12,3299,2022-03-12
Arkansas,AR,2022-03-19,3820,2022-03-19
Arkansas,AR,2022-03-26,2495,2022-03-26
Arkansas,AR,2022-04-02,570,2022-04-02
Arkansas,AR,2022-04-09,564,2022-04-09
Arkansas,AR,2022-04-16,547,2022-04-16
Arkansas,AR,2022-04-23,745,2022-04-23
Arkansas,AR,2022-04-30,917,2022-04-30
Arkansas,AR,2022-05-07,1173,2022-05-07
Arkansas,AR,2022-05-14,1439,2022-05-14
Arkansas,AR,2022-05-21,1974,2022-05-21
Arkansas,AR,2022-05-28,2373,2022-05-28
Arkansas,AR,2022-06-04,2830,2022-06-04
Arkansas,AR,2022-06-11,4108,2022-06-11
Arkansas,AR,2022-06-18,4961,2022-06-18
Arkansas,AR,2022-06-25,5788,2022-06-25
Arkansas,AR,2022-07-02,7717,2022-07-02
Arkansas,AR,2022-07-09,8431,2022-07-09
Arkansas,AR,2022-07-16,9337,2022-07-16
Arkansas,AR,2022-07-23,8988,2022-07-23
Arkansas,AR,2022-07-30,8579,2022-07-30
Arkansas,AR,2022-08-06,6767,2022-08-06
Arkansas,AR,2022-08-13,6304,2022-08-13
Arkansas,AR,2022-08-20,6054,2022-08-20
Arkansas,AR,2022-08-27,6476,2022-08-27
Arkansas,AR,2022-09-03,6850,2022-09-03
Arkansas,AR,2022-09-10,5459,2022-09-10
Arkansas,AR,2022-09-17,4648,2022-09-17
Arkansas,AR,2022-09-24,3471,2022-09-24
Arkansas,AR,2022-10-01,2306,2022-10-01
Arkansas,AR,2022-10-08,2089,2022-10-08
Arkansas,AR,2022-10-15,1819,2022-10-15
Arkansas,AR,2022-10-22,2016,2022-10-22
Arkansas,AR,2022-10-29,1765,2022-10-29
Arkansas,AR,2022-11-05,1705,2022-11-05
Arkansas,AR,2022-11-12,2350,2022-11-12
Arkansas,AR,2022-11-19,1733,2022-11-19
Arkansas,AR,2022-11-26,1747,2022-11-26
Arkansas,AR,2022-12-03,3742,2022-12-03
Arkansas,AR,2022-12-10,3530,2022-12-10
Arkansas,AR,2022-12-17,3720,2022-12-17
Arkansas,AR,2022-12-24,3461,2022-12-24
Arkansas,AR,2022-12-31,3921,2022-12-31
Arkansas,AR,2023-01-07,3450,2023-01-07
Arkansas,AR,2023-01-14,2745,2023-01-14
Arkansas,AR,2023-01-21,2395,2023-01-21
Arkansas,AR,2023-01-28,2072,2023-01-28
Arkansas,AR,2023-02-04,1640,2023-02-04
Arkansas,AR,2023-02-11,1569,2023-02-11
Arkansas,AR,2023-02-18,2654,2023-02-18
Arkansas,AR,2023-02-25,2276,2023-02-25
Arkansas,AR,2023-03-04,1495,2023-03-04
Arkansas,AR,2023-03-11,839,2023-03-11
California,CA,2020-01-25,0,2020-01-25
California,CA,2020-02-01,3,2020-02-01
California,CA,2020-02-08,0,2020-02-08
California,CA,2020-02-15,5,2020-02-15
California,CA,2020-02-22,2,2020-02-22
California,CA,2020-02-29,3,2020-02-29
California,CA,2020-03-07,80,2020-03-07
California,CA,2020-03-14,242,2020-03-14
California,CA,2020-03-21,1061,2020-03-21
California,CA,2020-03-28,4277,2020-03-28
California,CA,2020-04-04,7176,2020-04-04
California,CA,2020-04-11,8611,2020-04-11
California,CA,2020-04-18,9186,2020-04-18
California,CA,2020-04-25,11802,2020-04-25
California,CA,2020-05-02,11440,2020-05-02
California,CA,2020-05-09,13389,2020-05-09
California,CA,2020-05-16,12209,2020-05-16
California,CA,2020-05-23,14078,2020-05-23
California,CA,2020-05-30,17993,2020-05-30
California,CA,2020-06-06,18378,2020-06-06
California,CA,2020-06-13,20793,2020-06-13
California,CA,2020-06-20,26790,2020-06-20
California,CA,2020-06-27,39964,2020-06-27
California,CA,2020-07-04,49503,2020-07-04
California,CA,2020-07-11,61269,2020-07-11
California,CA,2020-07-18,62578,2020-07-18
California,CA,2020-07-25,66908,2020-07-25
California,CA,2020-08-01,57988,2020-08-01
California,CA,2020-08-08,46425,2020-08-08
California,CA,2020-08-15,65417,2020-08-15
California,CA,2020-08-22,41861,2020-08-22
California,CA,2020-08-29,36276,2020-08-29
California,CA,2020-09-05,32453,2020-09-05
California,CA,2020-09-12,23065,2020-09-12
California,CA,2020-09-19,24055,2020-09-19
California,CA,2020-09-26,24742,2020-09-26
California,CA,2020-10-03,23716,2020-10-03
California,CA,2020-10-10,23375,2020-10-10
California,CA,2020-10-17,21841,2020-10-17
California,CA,2020-10-24,31770,2020-10-24
California,CA,2020-10-31,30023,2020-10-31
California,CA,2020-11-07,42107,2020-11-07
California,CA,2020-11-14,57263,2020-11-14
California,CA,2020-11-21,89052,2020-11-21
California,CA,2020-11-28,101426,2020-11-28
California,CA,2020-12-05,155646,2020-12-05
California,CA,2020-12-12,224733,2020-12-12
California,CA,2020-12-19,310181,2020-12-19
California,CA,2020-12-26,277549,2020-12-26
California,CA,2021-01-02,282426,2021-01-02
California,CA,2021-01-09,295436,2021-01-09
California,CA,2021-01-16,279692,2021-01-16
California,CA,2021-01-23,171431,2021-01-23
California,CA,2021-01-30,138743,2021-01-30
California,CA,2021-02-06,98818,2021-02-06
California,CA,2021-02-13,70798,2021-02-13
California,CA,2021-02-20,46770,2021-02-20
California,CA,2021-02-27,38657,2021-02-27
California,CA,2021-03-06,31293,2021-03-06
California,CA,2021-03-13,24608,2021-03-13
California,CA,2021-03-20,20311,2021-03-20
California,CA,2021-03-27,18778,2021-03-27
California,CA,2021-04-03,18733,2021-04-03
California,CA,2021-04-10,23019,2021-04-10
California,CA,2021-04-17,18450,2021-04-17
California,CA,2021-04-24,14242,2021-04-24
California,CA,2021-05-01,14045,2021-05-01
California,CA,2021-05-08,13085,2021-05-08
California,CA,2021-05-15,11113,2021-05-15
California,CA,2021-05-22,8633,2021-05-22
California,CA,2021-05-29,12274,2021-05-29
California,CA,2021-06-05,5976,2021-06-05
California,CA,2021-06-12,6541,2021-06-12
California,CA,2021-06-19,6185,2021-06-19
California,CA,2021-06-26,8977,2021-06-26
California,CA,2021-07-03,6922,2021-07-03
California,CA,2021-07-10,13334,2021-07-10
California,CA,2021-07-17,27323,2021-07-17
California,CA,2021-07-24,44468,2021-07-24
California,CA,2021-07-31,59600,2021-07-31
California,CA,2021-08-07,96161,2021-08-07
California,CA,2021-08-14,88497,2021-08-14
California,CA,2021-08-21,108082,2021-08-21
California,CA,2021-08-28,95360,2021-08-28
California,CA,2021-09-04,96796,2021-09-04
California,CA,2021-09-11,67783,2021-09-11
California,CA,2021-09-18,68009,2021-09-18
California,CA,2021-09-25,41570,2021-09-25
California,CA,2021-10-02,51775,2021-10-02
California,CA,2021-10-09,42347,2021-10-09
California,CA,2021-10-16,37199,2021-10-16
California,CA,2021-10-23,40176,2021-10-23
California,CA,2021-10-30,43297,2021-10-30
California,CA,2021-11-06,44034,2021-11-06
California,CA,2021-11-13,44182,2021-11-13
California,CA,2021-11-20,32236,2021-11-20
California,CA,2021-11-27,24612,2021-11-27
California,CA,2021-12-04,45757,2021-12-04
California,CA,2021-12-11,47256,2021-12-11
California,CA,2021-12-18,48381,2021-12-18
California,CA,2021-12-25,89754,2021-12-25
California,CA,2022-01-01,233645,2022-01-01
California,CA,2022-01-08,542319,2022-01-08
California,CA,2022-01-15,848230,2022-01-15
California,CA,2022-01-22,770096,2022-01-22
California,CA,2022-01-29,592410,2022-01-29
California,CA,2022-02-05,316582,2022-02-05
California,CA,2022-02-12,200338,2022-02-12
California,CA,2022-02-19,102248,2022-02-19
California,CA,2022-02-26,66214,2022-02-26
California,CA,2022-03-05,42739,2022-03-05
California,CA,2022-03-12,30367,2022-03-12
California,CA,2022-03-19,28916,2022-03-19
California,CA,2022-03-26,23738,2022-03-26
California,CA,2022-04-02,18520,2022-04-02
California,CA,2022-04-09,24531,2022-04-09
California,CA,2022-04-16,24934,2022-04-16
California,CA,2022-04-23,33979,2022-04-23
California,CA,2022-04-30,44745,2022-04-30
California,CA,2022-05-07,55300,2022-05-07
California,CA,2022-05-14,61851,2022-05-14
California,CA,2022-05-21,98256,2022-05-21
California,CA,2022-05-28,111924,2022-05-28
California,CA,2022-06-04,103927,2022-06-04
California,CA,2022-06-11,129039,2022-06-11
California,CA,2022-06-18,104099,2022-06-18
California,CA,2022-06-25,127817,2022-06-25
California,CA,2022-07-02,131373,2022-07-02
California,CA,2022-07-09,117411,2022-07-09
California,CA,2022-07-16,162917,2022-07-16
California,CA,2022-07-23,142120,2022-07-23
California,CA,2022-07-30,129112,2022-07-30
California,CA,2022-08-06,111687,2022-08-06
California,CA,2022-08-13,90079,2022-08-13
California,CA,2022-08-20,77327,2022-08-20
California,CA,2022-08-27,75865,2022-08-27
California,CA,2022-09-03,61524,2022-09-03
California,CA,2022-09-10,44268,2022-09-10
California,CA,2022-09-17,33197,2022-09-17
California,CA,2022-09-24,33505,2022-09-24
California,CA,2022-10-01,32584,2022-10-01
California,CA,2022-10-08,29639,2022-10-08
California,CA,2022-10-15,23719,2022-10-15
California,CA,2022-10-22,22086,2022-10-22
California,CA,2022-10-29,24587,2022-10-29
California,CA,2022-11-05,24475,2022-11-05
California,CA,2022-11-12,26483,2022-11-12
California,CA,2022-11-19,41257,2022-11-19
California,CA,2022-11-26,43684,2022-11-26
California,CA,2022-12-03,55770,2022-12-03
California,CA,2022-12-10,82832,2022-12-10
California,CA,2022-12-17,71398,2022-12-17
California,CA,2022-12-24,64771,2022-12-24
California,CA,2022-12-31,53594,2022-12-31
California,CA,2023-01-07,52121,2023-01-07
California,CA,2023-01-14,47380,2023-01-14
California,CA,2023-01-21,25931,2023-01-21
California,CA,2023-01-28,25324,2023-01-28
California,CA,2023-02-04,22444,2023-02-04
California,CA,2023-02-11,27601,2023-02-11
California,CA,2023-02-18,25690,2023-02-18
California,CA,2023-02-25,22694,2023-02-25
California,CA,2023-03-04,26135,2023-03-04
California,CA,2023-03-11,8300,2023-03-11
Colorado,CO,2020-01-25,0,2020-01-25
Colorado,CO,2020-02-01,0,2020-02-01
Colorado,CO,2020-02-08,0,2020-02-08
Colorado,CO,2020-02-15,0,2020-02-15
Colorado,CO,2020-02-22,0,2020-02-22
Colorado,CO,2020-02-29,0,2020-02-29
Colorado,CO,2020-03-07,8,2020-03-07
Colorado,CO,2020-03-14,95,2020-03-14
Colorado,CO,2020-03-21,372,2020-03-21
Colorado,CO,2020-03-28,1435,2020-03-28
Colorado,CO,2020-04-04,6832,2020-04-04
Colorado,CO,2020-04-11,2735,2020-04-11
Colorado,CO,2020-04-18,2904,2020-04-18
Colorado,CO,2020-04-25,3328,2020-04-25
Colorado,CO,2020-05-02,2798,2020-05-02
Colorado,CO,2020-05-09,2684,2020-05-09
Colorado,CO,2020-05-16,2342,2020-05-16
Colorado,CO,2020-05-23,2009,2020-05-23
Colorado,CO,2020-05-30,1349,2020-05-30
Colorado,CO,2020-06-06,1164,2020-06-06
Colorado,CO,2020-06-13,1240,2020-06-13
Colorado,CO,2020-06-20,1592,2020-06-20
Colorado,CO,2020-06-27,2246,2020-06-27
Colorado,CO,2020-07-04,2852,2020-07-04
Colorado,CO,2020-07-11,3802,2020-07-11
Colorado,CO,2020-07-18,3779,2020-07-18
Colorado,CO,2020-07-25,3501,2020-07-25
Colorado,CO,2020-08-01,2752,2020-08-01
Colorado,CO,2020-08-08,2385,2020-08-08
Colorado,CO,2020-08-15,2020,2020-08-15
Colorado,CO,2020-08-22,2131,2020-08-22
Colorado,CO,2020-08-29,2002,2020-08-29
Colorado,CO,2020-09-05,2238,2020-09-05
Colorado,CO,2020-09-12,2917,2020-09-12
Colorado,CO,2020-09-19,4107,2020-09-19
Colorado,CO,2020-09-26,4324,2020-09-26
Colorado,CO,2020-10-03,5020,2020-10-03
Colorado,CO,2020-10-10,7048,2020-10-10
Colorado,CO,2020-10-17,8937,2020-10-17
Colorado,CO,2020-10-24,11878,2020-10-24
Colorado,CO,2020-10-31,18183,2020-10-31
Colorado,CO,2020-11-07,30771,2020-11-07
Colorado,CO,2020-11-14,36811,2020-11-14
Colorado,CO,2020-11-21,37622,2020-11-21
Colorado,CO,2020-11-28,29755,2020-11-28
Colorado,CO,2020-12-05,34437,2020-12-05
Colorado,CO,2020-12-12,23128,2020-12-12
Colorado,CO,2020-12-19,17586,2020-12-19
Colorado,CO,2020-12-26,13481,2020-12-26
Colorado,CO,2021-01-02,16045,2021-01-02
Colorado,CO,2021-01-09,16789,2021-01-09
Colorado,CO,2021-01-16,12236,2021-01-16
Colorado,CO,2021-01-23,10265,2021-01-23
Colorado,CO,2021-01-30,9169,2021-01-30
Colorado,CO,2021-02-06,8417,2021-02-06
Colorado,CO,2021-02-13,7606,2021-02-13
Colorado,CO,2021-02-20,7346,2021-02-20
Colorado,CO,2021-02-27,7052,2021-02-27
Colorado,CO,2021-03-06,6791,2021-03-06
Colorado,CO,2021-03-13,7017,2021-03-13
Colorado,CO,2021-03-20,7006,2021-03-20
Colorado,CO,2021-03-27,8070,2021-03-27
Colorado,CO,2021-04-03,10060,2021-04-03
Colorado,CO,2021-04-10,11460,2021-04-10
Colorado,CO,2021-04-17,11143,2021-04-17
Colorado,CO,2021-04-24,11770,2021-04-24
Colorado,CO,2021-05-01,11087,2021-05-01
Colorado,CO,2021-05-08,8819,2021-05-08
Colorado,CO,2021-05-15,6850,2021-05-15
Colorado,CO,2021-05-22,5019,2021-05-22
Colorado,CO,2021-05-29,3766,2021-05-29
Colorado,CO,2021-06-05,2943,2021-06-05
Colorado,CO,2021-06-12,2278,2021-06-12
Colorado,CO,2021-06-19,2004,2021-06-19
Colorado,CO,2021-06-26,2229,2021-06-26
Colorado,CO,2021-07-03,2459,2021-07-03
Colorado,CO,2021-07-10,2951,2021-07-10
Colorado,CO,2021-07-17,3537,2021-07-17
Colorado,CO,2021-07-24,4730,2021-07-24
Colorado,CO,2021-07-31,6077,2021-07-31
Colorado,CO,2021-08-07,7708,2021-08-07
Colorado,CO,2021-08-14,8753,2021-08-14
Colorado,CO,2021-08-21,11259,2021-08-21
Colorado,CO,2021-08-28,12290,2021-08-28
Colorado,CO,2021-09-04,13410,2021-09-04
Colorado,CO,2021-09-11,13191,2021-09-11
Colorado,CO,2021-09-18,13297,2021-09-18
Colorado,CO,2021-09-25,12610,2021-09-25
Colorado,CO,2021-10-02,14343,2021-10-02
Colorado,CO,2021-10-09,15281,2021-10-09
Colorado,CO,2021-10-16,14939,2021-10-16
Colorado,CO,2021-10-23,17473,2021-10-23
Colorado,CO,2021-10-30,20635,2021-10-30
Colorado,CO,2021-11-06,23236,2021-11-06
Colorado,CO,2021-11-13,24714,2021-11-13
Colorado,CO,2021-11-20,22103,2021-11-20
Colorado,CO,2021-11-27,16403,2021-11-27
Colorado,CO,2021-12-04,17977,2021-12-04
Colorado,CO,2021-12-11,12307,2021-12-11
Colorado,CO,2021-12-18,13687,2021-12-18
Colorado,CO,2021-12-25,35418,2021-12-25
Colorado,CO,2022-01-01,82079,2022-01-01
Colorado,CO,2022-01-08,127085,2022-01-08
Colorado,CO,2022-01-15,108368,2022-01-15
Colorado,CO,2022-01-22,77357,2022-01-22
Colorado,CO,2022-01-29,45367,2022-01-29
Colorado,CO,2022-02-05,22428,2022-02-05
Colorado,CO,2022-02-12,12138,2022-02-12
Colorado,CO,2022-02-19,7044,2022-02-19
Colorado,CO,2022-02-26,4170,2022-02-26
Colorado,CO,2022-03-05,3347,2022-03-05
Colorado,CO,2022-03-12,2725,2022-03-12
Colorado,CO,2022-03-19,2337,2022-03-19
Colorado,CO,2022-03-26,2137,2022-03-26
Colorado,CO,2022-04-02,2402,2022-04-02
Colorado,CO,2022-04-09,2725,2022-04-09
Colorado,CO,2022-04-16,3800,2022-04-16
Colorado,CO,2022-04-23,4917,2022-04-23
Colorado,CO,2022-04-30,5881,2022-04-30
Colorado,CO,2022-05-07,7859,2022-05-07
Colorado,CO,2022-05-14,10571,2022-05-14
Colorado,CO,2022-05-21,11635,2022-05-21
Colorado,CO,2022-05-28,14068,2022-05-28
Colorado,CO,2022-06-04,15548,2022-06-04
Colorado,CO,2022-06-11,15531,2022-06-11
Colorado,CO,2022-06-18,13677,2022-06-18
Colorado,CO,2022-06-25,13744,2022-06-25
Colorado,CO,2022-07-02,14630,2022-07-02
Colorado,CO,2022-07-09,13039,2022-07-09
Colorado,CO,2022-07-16,12302,2022-07-16
Colorado,CO,2022-07-23,11042,2022-07-23
Colorado,CO,2022-07-30,9845,2022-07-30
Colorado,CO,2022-08-06,8013,2022-08-06
Colorado,CO,2022-08-13,6921,2022-08-13
Colorado,CO,2022-08-20,5041,2022-08-20
Colorado,CO,2022-08-27,4607,2022-08-27
Colorado,CO,2022-09-03,7683,2022-09-03
Colorado,CO,2022-09-10,4725,2022-09-10
Colorado,CO,2022-09-17,6041,2022-09-17
Colorado,CO,2022-09-24,4397,2022-09-24
Colorado,CO,2022-10-01,4944,2022-10-01
Colorado,CO,2022-10-08,4122,2022-10-08
Colorado,CO,2022-10-15,4303,2022-10-15
Colorado,CO,2022-10-22,4732,2022-10-22
Colorado,CO,2022-10-29,4359,2022-10-29
Colorado,CO,2022-11-05,6846,2022-11-05
Colorado,CO,2022-11-12,7467,2022-11-12
Colorado,CO,2022-11-19,8373,2022-11-19
Colorado,CO,2022-11-26,8101,2022-11-26
Colorado,CO,2022-12-03,7948,2022-12-03
Colorado,CO,2022-12-10,7029,2022-12-10
Colorado,CO,2022-12-17,6057,2022-12-17
Colorado,CO,2022-12-24,6317,2022-12-24
Colorado,CO,2022-12-31,4332,2022-12-31
Colorado,CO,2023-01-07,3864,2023-01-07
Colorado,CO,2023-01-14,3310,2023-01-14
Colorado,CO,2023-01-21,2041,2023-01-21
Colorado,CO,2023-01-28,3625,2023-01-28
Colorado,CO,2023-02-04,2363,2023-02-04
Colorado,CO,2023-02-11,1899,2023-02-11
Colorado,CO,2023-02-18,4631,2023-02-18
Colorado,CO,2023-02-25,3448,2023-02-25
Colorado,CO,2023-03-04,3056,2023-03-04
Colorado,CO,2023-03-11,1383,2023-03-11
Connecticut,CT,2020-01-25,0,2020-01-25
Connecticut,CT,2020-02-01,0,2020-02-01
Connecticut,CT,2020-02-08,0,2020-02-08
Connecticut,CT,2020-02-15,0,2020-02-15
Connecticut,CT,2020-02-22,0,2020-02-22
Connecticut,CT,2020-02-29,0,2020-02-29
Connecticut,CT,2020-03-07,0,2020-03-07
Connecticut,CT,2020-03-14,23,2020-03-14
Connecticut,CT,2020-03-21,171,2020-03-21
Connecticut,CT,2020-03-28,1330,2020-03-28
Connecticut,CT,2020-04-04,3611,2020-04-04
Connecticut,CT,2020-04-11,6019,2020-04-11
Connecticut,CT,2020-04-18,5971,2020-04-18
Connecticut,CT,2020-04-25,7036,2020-04-25
Connecticut,CT,2020-05-02,4914,2020-05-02
Connecticut,CT,2020-05-09,3763,2020-05-09
Connecticut,CT,2020-05-16,3708,2020-05-16
Connecticut,CT,2020-05-23,3361,2020-05-23
Connecticut,CT,2020-05-30,1986,2020-05-30
Connecticut,CT,2020-06-06,1770,2020-06-06
Connecticut,CT,2020-06-13,1133,2020-06-13
Connecticut,CT,2020-06-20,743,2020-06-20
Connecticut,CT,2020-06-27,515,2020-06-27
Connecticut,CT,2020-07-04,550,2020-07-04
Connecticut,CT,2020-07-11,553,2020-07-11
Connecticut,CT,2020-07-18,608,2020-07-18
Connecticut,CT,2020-07-25,889,2020-07-25
Connecticut,CT,2020-08-01,1013,2020-08-01
Connecticut,CT,2020-08-08,516,2020-08-08
Connecticut,CT,2020-08-15,598,2020-08-15
Connecticut,CT,2020-08-22,624,2020-08-22
Connecticut,CT,2020-08-29,1086,2020-08-29
Connecticut,CT,2020-09-05,874,2020-09-05
Connecticut,CT,2020-09-12,961,2020-09-12
Connecticut,CT,2020-09-19,1201,2020-09-19
Connecticut,CT,2020-09-26,1051,2020-09-26
Connecticut,CT,2020-10-03,1710,2020-10-03
Connecticut,CT,2020-10-10,1750,2020-10-10
Connecticut,CT,2020-10-17,2792,2020-10-17
Connecticut,CT,2020-10-24,3222,2020-10-24
Connecticut,CT,2020-10-31,5155,2020-10-31
Connecticut,CT,2020-11-07,6918,2020-11-07
Connecticut,CT,2020-11-14,10520,2020-11-14
Connecticut,CT,2020-11-21,12824,2020-11-21
Connecticut,CT,2020-11-28,11112,2020-11-28
Connecticut,CT,2020-12-05,14968,2020-12-05
Connecticut,CT,2020-12-12,18801,2020-12-12
Connecticut,CT,2020-12-19,16414,2020-12-19
Connecticut,CT,2020-12-26,9979,2020-12-26
Connecticut,CT,2021-01-02,17377,2021-01-02
Connecticut,CT,2021-01-09,15874,2021-01-09
Connecticut,CT,2021-01-16,17396,2021-01-16
Connecticut,CT,2021-01-23,14425,2021-01-23
Connecticut,CT,2021-01-30,12208,2021-01-30
Connecticut,CT,2021-02-06,9349,2021-02-06
Connecticut,CT,2021-02-13,7965,2021-02-13
Connecticut,CT,2021-02-20,5764,2021-02-20
Connecticut,CT,2021-02-27,6845,2021-02-27
Connecticut,CT,2021-03-06,5384,2021-03-06
Connecticut,CT,2021-03-13,5247,2021-03-13
Connecticut,CT,2021-03-20,6114,2021-03-20
Connecticut,CT,2021-03-27,8519,2021-03-27
Connecticut,CT,2021-04-03,8741,2021-04-03
Connecticut,CT,2021-04-10,7608,2021-04-10
Connecticut,CT,2021-04-17,7503,2021-04-17
Connecticut,CT,2021-04-24,5704,2021-04-24
Connecticut,CT,2021-05-01,4467,2021-05-01
Connecticut,CT,2021-05-08,3485,2021-05-08
Connecticut,CT,2021-05-15,2253,2021-05-15
Connecticut,CT,2021-05-22,1348,2021-05-22
Connecticut,CT,2021-05-29,1013,2021-05-29
Connecticut,CT,2021-06-05,552,2021-06-05
Connecticut,CT,2021-06-12,458,2021-06-12
Connecticut,CT,2021-06-19,318,2021-06-19
Connecticut,CT,2021-06-26,456,2021-06-26
Connecticut,CT,2021-07-03,356,2021-07-03
Connecticut,CT,2021-07-10,491,2021-07-10
Connecticut,CT,2021-07-17,712,2021-07-17
Connecticut,CT,2021-07-24,1362,2021-07-24
Connecticut,CT,2021-07-31,2298,2021-07-31
Connecticut,CT,2021-08-07,3741,2021-08-07
Connecticut,CT,2021-08-14,3760,2021-08-14
Connecticut,CT,2021-08-21,4020,2021-08-21
Connecticut,CT,2021-08-28,4852,2021-08-28
Connecticut,CT,2021-09-04,4427,2021-09-04
Connecticut,CT,2021-09-11,3798,2021-09-11
Connecticut,CT,2021-09-18,5409,2021-09-18
Connecticut,CT,2021-09-25,3391,2021-09-25
Connecticut,CT,2021-10-02,3333,2021-10-02
Connecticut,CT,2021-10-09,2942,2021-10-09
Connecticut,CT,2021-10-16,3111,2021-10-16
Connecticut,CT,2021-10-23,3107,2021-10-23
Connecticut,CT,2021-10-30,2357,2021-10-30
Connecticut,CT,2021-11-06,2386,2021-11-06
Connecticut,CT,2021-11-13,2781,2021-11-13
Connecticut,CT,2021-11-20,5168,2021-11-20
Connecticut,CT,2021-11-27,5555,2021-11-27
Connecticut,CT,2021-12-04,6802,2021-12-04
Connecticut,CT,2021-12-11,14148,2021-12-11
Connecticut,CT,2021-12-18,16143,2021-12-18
Connecticut,CT,2021-12-25,18991,2021-12-25
Connecticut,CT,2022-01-01,35631,2022-01-01
Connecticut,CT,2022-01-08,63523,2022-01-08
Connecticut,CT,2022-01-15,63641,2022-01-15
Connecticut,CT,2022-01-22,33955,2022-01-22
Connecticut,CT,2022-01-29,24300,2022-01-29
Connecticut,CT,2022-02-05,10039,2022-02-05
Connecticut,CT,2022-02-12,6709,2022-02-12
Connecticut,CT,2022-02-19,6415,2022-02-19
Connecticut,CT,2022-02-26,3024,2022-02-26
Connecticut,CT,2022-03-05,2441,2022-03-05
Connecticut,CT,2022-03-12,4841,2022-03-12
Connecticut,CT,2022-03-19,2158,2022-03-19
Connecticut,CT,2022-03-26,2308,2022-03-26
Connecticut,CT,2022-04-02,3072,2022-04-02
Connecticut,CT,2022-04-09,3893,2022-04-09
Connecticut,CT,2022-04-16,5145,2022-04-16
Connecticut,CT,2022-04-23,6158,2022-04-23
Connecticut,CT,2022-04-30,6471,2022-04-30
Connecticut,CT,2022-05-07,7891,2022-05-07
Connecticut,CT,2022-05-14,13288,2022-05-14
Connecticut,CT,2022-05-21,18156,2022-05-21
Connecticut,CT,2022-05-28,8851,2022-05-28
Connecticut,CT,2022-06-04,5465,2022-06-04
Connecticut,CT,2022-06-11,4424,2022-06-11
Connecticut,CT,2022-06-18,4514,2022-06-18
Connecticut,CT,2022-06-25,4862,2022-06-25
Connecticut,CT,2022-07-02,6840,2022-07-02
Connecticut,CT,2022-07-09,4697,2022-07-09
Connecticut,CT,2022-07-16,5298,2022-07-16
Connecticut,CT,2022-07-23,5523,2022-07-23
Connecticut,CT,2022-07-30,6020,2022-07-30
Connecticut,CT,2022-08-06,5451,2022-08-06
Connecticut,CT,2022-08-13,4964,2022-08-13
Connecticut,CT,2022-08-20,4261,2022-08-20
Connecticut,CT,2022-08-27,4351,2022-08-27
Connecticut,CT,2022-09-03,4399,2022-09-03
Connecticut,CT,2022-09-10,3716,2022-09-10
Connecticut,CT,2022-09-17,6903,2022-09-17
Connecticut,CT,2022-09-24,4776,2022-09-24
Connecticut,CT,2022-10-01,4768,2022-10-01
