state,USPS,datew,incidD,date
Arkansas,AR,2021-07-31,94,2021-07-31
Arkansas,AR,2021-08-07,148,2021-08-07
Arkansas,AR,2021-08-14,157,2021-08-14
Arkansas,AR,2021-08-21,200,2021-08-21
Arkansas,AR,2021-08-28,209,2021-08-28
Arkansas,AR,2021-09-04,184,2021-09-04
Arkansas,AR,2021-09-11,193,2021-09-11
Arkansas,AR,2021-09-18,203,2021-09-18
Arkansas,AR,2021-09-25,140,2021-09-25
Arkansas,AR,2021-10-02,146,2021-10-02
Arkansas,AR,2021-10-09,102,2021-10-09
Arkansas,AR,2021-10-16,371,2021-10-16
Arkansas,AR,2021-10-23,74,2021-10-23
Arkansas,AR,2021-10-30,98,2021-10-30
Arkansas,AR,2021-11-06,113,2021-11-06
Arkansas,AR,2021-11-13,78,2021-11-13
Arkansas,AR,2021-11-20,54,2021-11-20
Arkansas,AR,2021-11-27,42,2021-11-27
Arkansas,AR,2021-12-04,69,2021-12-04
Arkansas,AR,2021-12-11,118,2021-12-11
Arkansas,AR,2021-12-18,103,2021-12-18
Arkansas,AR,2021-12-25,113,2021-12-25
Arkansas,AR,2022-01-01,122,2022-01-01
Arkansas,AR,2022-01-08,132,2022-01-08
Arkansas,AR,2022-01-15,116,2022-01-15
Arkansas,AR,2022-01-22,68,2022-01-22
Arkansas,AR,2022-01-29,123,2022-01-29
Arkansas,AR,2022-02-05,174,2022-02-05
Arkansas,AR,2022-02-12,235,2022-02-12
Arkansas,AR,2022-02-19,266,2022-02-19
Arkansas,AR,2022-02-26,174,2022-02-26
Arkansas,AR,2022-03-05,233,2022-03-05
Arkansas,AR,2022-03-12,193,2022-03-12
Arkansas,AR,2022-03-19,186,2022-03-19
Arkansas,AR,2022-03-26,129,2022-03-26
Arkansas,AR,2022-04-02,40,2022-04-02
Arkansas,AR,2022-04-09,53,2022-04-09
Arkansas,AR,2022-04-16,31,2022-04-16
Arkansas,AR,2022-04-23,23,2022-04-23
Arkansas,AR,2022-04-30,17,2022-04-30
Arkansas,AR,2022-05-07,9,2022-05-07
Arkansas,AR,2022-05-14,5,2022-05-14
Arkansas,AR,2022-05-21,28,2022-05-21
Arkansas,AR,2022-05-28,54,2022-05-28
Arkansas,AR,2022-06-04,30,2022-06-04
Arkansas,AR,2022-06-11,18,2022-06-11
Arkansas,AR,2022-06-18,17,2022-06-18
Arkansas,AR,2022-06-25,35,2022-06-25
Arkansas,AR,2022-07-02,20,2022-07-02
Arkansas,AR,2022-07-09,18,2022-07-09
Arkansas,AR,2022-07-16,25,2022-07-16
Arkansas,AR,2022-07-23,42,2022-07-23
Arkansas,AR,2022-07-30,46,2022-07-30
Arkansas,AR,2022-08-06,42,2022-08-06
Arkansas,AR,2022-08-13,54,2022-08-13
Arkansas,AR,2022-08-20,36,2022-08-20
Arkansas,AR,2022-08-27,55,2022-08-27
Arkansas,AR,2022-09-03,28,2022-09-03
Arkansas,AR,2022-09-10,28,2022-09-10
Arkansas,AR,2022-09-17,32,2022-09-17
Arkansas,AR,2022-09-24,88,2022-09-24
Arkansas,AR,2022-10-01,101,2022-10-01
Arkansas,AR,2022-10-08,120,2022-10-08
Arkansas,AR,2022-10-15,70,2022-10-15
Arkansas,AR,2022-10-22,54,2022-10-22
Arkansas,AR,2022-10-29,63,2022-10-29
Arkansas,AR,2022-11-05,31,2022-11-05
Arkansas,AR,2022-11-12,6,2022-11-12
Arkansas,AR,2022-11-19,10,2022-11-19
Arkansas,AR,2022-11-26,15,2022-11-26
Arkansas,AR,2022-12-03,35,2022-12-03
Arkansas,AR,2022-12-10,45,2022-12-10
Arkansas,AR,2022-12-17,33,2022-12-17
Arkansas,AR,2022-12-24,18,2022-12-24
Arkansas,AR,2022-12-31,13,2022-12-31
Arkansas,AR,2023-01-07,27,2023-01-07
Arkansas,AR,2023-01-14,38,2023-01-14
Arkansas,AR,2023-01-21,28,2023-01-21
Arkansas,AR,2023-01-28,55,2023-01-28
Arkansas,AR,2023-02-04,48,2023-02-04
Arkansas,AR,2023-02-11,30,2023-02-11
Arkansas,AR,2023-02-18,32,2023-02-18
Arkansas,AR,2023-02-25,23,2023-02-25
Arkansas,AR,2023-03-04,26,2023-03-04
Arkansas,AR,2023-03-11,14,2023-03-11
California,CA,2020-01-25,0,2020-01-25
California,CA,2020-02-01,0,2020-02-01
California,CA,2020-02-08,0,2020-02-08
California,CA,2020-02-15,0,2020-02-15
California,CA,2020-02-22,0,2020-02-22
California,CA,2020-02-29,0,2020-02-29
California,CA,2020-03-07,1,2020-03-07
California,CA,2020-03-14,4,2020-03-14
California,CA,2020-03-21,22,2020-03-21
California,CA,2020-03-28,102,2020-03-28
California,CA,2020-04-04,164,2020-04-04
California,CA,2020-04-11,306,2020-04-11
California,CA,2020-04-18,528,2020-04-18
California,CA,2020-04-25,533,2020-04-25
California,CA,2020-05-02,498,2020-05-02
California,CA,2020-05-09,513,2020-05-09
California,CA,2020-05-16,515,2020-05-16
California,CA,2020-05-23,498,2020-05-23
California,CA,2020-05-30,394,2020-05-30
California,CA,2020-06-06,467,2020-06-06
California,CA,2020-06-13,447,2020-06-13
California,CA,2020-06-20,430,2020-06-20
California,CA,2020-06-27,398,2020-06-27
California,CA,2020-07-04,453,2020-07-04
California,CA,2020-07-11,726,2020-07-11
California,CA,2020-07-18,643,2020-07-18
California,CA,2020-07-25,731,2020-07-25
California,CA,2020-08-01,905,2020-08-01
California,CA,2020-08-08,931,2020-08-08
California,CA,2020-08-15,915,2020-08-15
California,CA,2020-08-22,865,2020-08-22
California,CA,2020-08-29,800,2020-08-29
California,CA,2020-09-05,811,2020-09-05
California,CA,2020-09-12,647,2020-09-12
California,CA,2020-09-19,620,2020-09-19
California,CA,2020-09-26,594,2020-09-26
California,CA,2020-10-03,581,2020-10-03
California,CA,2020-10-10,446,2020-10-10
California,CA,2020-10-17,400,2020-10-17
California,CA,2020-10-24,391,2020-10-24
California,CA,2020-10-31,355,2020-10-31
California,CA,2020-11-07,344,2020-11-07
California,CA,2020-11-14,294,2020-11-14
California,CA,2020-11-21,460,2020-11-21
California,CA,2020-11-28,448,2020-11-28
California,CA,2020-12-05,765,2020-12-05
California,CA,2020-12-12,1059,2020-12-12
California,CA,2020-12-19,1628,2020-12-19
California,CA,2020-12-26,1574,2020-12-26
California,CA,2021-01-02,2370,2021-01-02
California,CA,2021-01-09,3060,2021-01-09
California,CA,2021-01-16,3354,2021-01-16
California,CA,2021-01-23,3415,2021-01-23
California,CA,2021-01-30,3672,2021-01-30
California,CA,2021-02-06,3512,2021-02-06
California,CA,2021-02-13,2998,2021-02-13
California,CA,2021-02-20,2381,2021-02-20
California,CA,2021-02-27,2956,2021-02-27
California,CA,2021-03-06,2062,2021-03-06
California,CA,2021-03-13,1383,2021-03-13
California,CA,2021-03-20,1012,2021-03-20
California,CA,2021-03-27,1500,2021-03-27
California,CA,2021-04-03,784,2021-04-03
California,CA,2021-04-10,657,2021-04-10
California,CA,2021-04-17,526,2021-04-17
California,CA,2021-04-24,407,2021-04-24
California,CA,2021-05-01,475,2021-05-01
California,CA,2021-05-08,341,2021-05-08
California,CA,2021-05-15,238,2021-05-15
California,CA,2021-05-22,211,2021-05-22
California,CA,2021-05-29,290,2021-05-29
California,CA,2021-06-05,285,2021-06-05
California,CA,2021-06-12,133,2021-06-12
California,CA,2021-06-19,147,2021-06-19
California,CA,2021-06-26,287,2021-06-26
California,CA,2021-07-03,191,2021-07-03
California,CA,2021-07-10,227,2021-07-10
California,CA,2021-07-17,224,2021-07-17
California,CA,2021-07-24,156,2021-07-24
California,CA,2021-07-31,189,2021-07-31
California,CA,2021-08-07,284,2021-08-07
California,CA,2021-08-14,296,2021-08-14
California,CA,2021-08-21,490,2021-08-21
California,CA,2021-08-28,604,2021-08-28
California,CA,2021-09-04,737,2021-09-04
California,CA,2021-09-11,783,2021-09-11
California,CA,2021-09-18,907,2021-09-18
California,CA,2021-09-25,592,2021-09-25
California,CA,2021-10-02,676,2021-10-02
California,CA,2021-10-09,748,2021-10-09
California,CA,2021-10-16,598,2021-10-16
California,CA,2021-10-23,932,2021-10-23
California,CA,2021-10-30,597,2021-10-30
California,CA,2021-11-06,568,2021-11-06
California,CA,2021-11-13,592,2021-11-13
California,CA,2021-11-20,597,2021-11-20
California,CA,2021-11-27,447,2021-11-27
California,CA,2021-12-04,633,2021-12-04
California,CA,2021-12-11,454,2021-12-11
California,CA,2021-12-18,451,2021-12-18
California,CA,2021-12-25,415,2021-12-25
California,CA,2022-01-01,382,2022-01-01
California,CA,2022-01-08,495,2022-01-08
California,CA,2022-01-15,702,2022-01-15
California,CA,2022-01-22,834,2022-01-22
California,CA,2022-01-29,1226,2022-01-29
California,CA,2022-02-05,1260,2022-02-05
California,CA,2022-02-12,1500,2022-02-12
California,CA,2022-02-19,1444,2022-02-19
California,CA,2022-02-26,1090,2022-02-26
California,CA,2022-03-05,1202,2022-03-05
California,CA,2022-03-12,978,2022-03-12
California,CA,2022-03-19,762,2022-03-19
California,CA,2022-03-26,575,2022-03-26
California,CA,2022-04-02,345,2022-04-02
California,CA,2022-04-09,338,2022-04-09
California,CA,2022-04-16,311,2022-04-16
California,CA,2022-04-23,338,2022-04-23
California,CA,2022-04-30,311,2022-04-30
California,CA,2022-05-07,269,2022-05-07
California,CA,2022-05-14,281,2022-05-14
California,CA,2022-05-21,260,2022-05-21
California,CA,2022-05-28,253,2022-05-28
California,CA,2022-06-04,204,2022-06-04
California,CA,2022-06-11,197,2022-06-11
California,CA,2022-06-18,224,2022-06-18
California,CA,2022-06-25,193,2022-06-25
California,CA,2022-07-02,274,2022-07-02
California,CA,2022-07-09,241,2022-07-09
California,CA,2022-07-16,280,2022-07-16
California,CA,2022-07-23,303,2022-07-23
California,CA,2022-07-30,285,2022-07-30
California,CA,2022-08-06,306,2022-08-06
California,CA,2022-08-13,293,2022-08-13
California,CA,2022-08-20,307,2022-08-20
California,CA,2022-08-27,315,2022-08-27
California,CA,2022-09-03,214,2022-09-03
California,CA,2022-09-10,315,2022-09-10
California,CA,2022-09-17,226,2022-09-17
California,CA,2022-09-24,243,2022-09-24
California,CA,2022-10-01,230,2022-10-01
California,CA,2022-10-08,252,2022-10-08
California,CA,2022-10-15,200,2022-10-15
California,CA,2022-10-22,217,2022-10-22
California,CA,2022-10-29,225,2022-10-29
California,CA,2022-11-05,140,2022-11-05
California,CA,2022-11-12,119,2022-11-12
California,CA,2022-11-19,178,2022-11-19
California,CA,2022-11-26,149,2022-11-26
California,CA,2022-12-03,182,2022-12-03
California,CA,2022-12-10,209,2022-12-10
California,CA,2022-12-17,222,2022-12-17
California,CA,2022-12-24,335,2022-12-24
California,CA,2022-12-31,250,2022-12-31
California,CA,2023-01-07,284,2023-01-07
California,CA,2023-01-14,400,2023-01-14
California,CA,2023-01-21,333,2023-01-21
California,CA,2023-01-28,191,2023-01-28
California,CA,2023-02-04,197,2023-02-04
California,CA,2023-02-11,267,2023-02-11
California,CA,2023-02-18,282,2023-02-18
California,CA,2023-02-25,236,2023-02-25
California,CA,2023-03-04,230,2023-03-04
California,CA,2023-03-11,0,2023-03-11
Colorado,CO,2020-01-25,0,2020-01-25
Colorado,CO,2020-02-01,0,2020-02-01
Colorado,CO,2020-02-08,0,2020-02-08
Colorado,CO,2020-02-15,0,2020-02-15
Colorado,CO,2020-02-22,0,2020-02-22
Colorado,CO,2020-02-29,0,2020-02-29
Colorado,CO,2020-03-07,0,2020-03-07
Colorado,CO,2020-03-14,2,2020-03-14
Colorado,CO,2020-03-21,4,2020-03-21
Colorado,CO,2020-03-28,37,2020-03-28
Colorado,CO,2020-04-04,496,2020-04-04
Colorado,CO,2020-04-11,235,2020-04-11
Colorado,CO,2020-04-18,193,2020-04-18
Colorado,CO,2020-04-25,203,2020-04-25
Colorado,CO,2020-05-02,106,2020-05-02
Colorado,CO,2020-05-09,97,2020-05-09
Colorado,CO,2020-05-16,113,2020-05-16
Colorado,CO,2020-05-23,71,2020-05-23
Colorado,CO,2020-05-30,51,2020-05-30
Colorado,CO,2020-06-06,41,2020-06-06
Colorado,CO,2020-06-13,22,2020-06-13
Colorado,CO,2020-06-20,22,2020-06-20
Colorado,CO,2020-06-27,21,2020-06-27
Colorado,CO,2020-07-04,32,2020-07-04
Colorado,CO,2020-07-11,28,2020-07-11
Colorado,CO,2020-07-18,43,2020-07-18
Colorado,CO,2020-07-25,33,2020-07-25
Colorado,CO,2020-08-01,19,2020-08-01
Colorado,CO,2020-08-08,17,2020-08-08
Colorado,CO,2020-08-15,17,2020-08-15
Colorado,CO,2020-08-22,24,2020-08-22
Colorado,CO,2020-08-29,36,2020-08-29
Colorado,CO,2020-09-05,24,2020-09-05
Colorado,CO,2020-09-12,28,2020-09-12
Colorado,CO,2020-09-19,27,2020-09-19
Colorado,CO,2020-09-26,35,2020-09-26
Colorado,CO,2020-10-03,34,2020-10-03
Colorado,CO,2020-10-10,43,2020-10-10
Colorado,CO,2020-10-17,65,2020-10-17
Colorado,CO,2020-10-24,175,2020-10-24
Colorado,CO,2020-10-31,212,2020-10-31
Colorado,CO,2020-11-07,269,2020-11-07
Colorado,CO,2020-11-14,355,2020-11-14
Colorado,CO,2020-11-21,419,2020-11-21
Colorado,CO,2020-11-28,482,2020-11-28
Colorado,CO,2020-12-05,455,2020-12-05
Colorado,CO,2020-12-12,324,2020-12-12
Colorado,CO,2020-12-19,228,2020-12-19
Colorado,CO,2020-12-26,155,2020-12-26
Colorado,CO,2021-01-02,158,2021-01-02
Colorado,CO,2021-01-09,149,2021-01-09
Colorado,CO,2021-01-16,140,2021-01-16
Colorado,CO,2021-01-23,83,2021-01-23
Colorado,CO,2021-01-30,70,2021-01-30
Colorado,CO,2021-02-06,59,2021-02-06
Colorado,CO,2021-02-13,39,2021-02-13
Colorado,CO,2021-02-20,45,2021-02-20
Colorado,CO,2021-02-27,36,2021-02-27
Colorado,CO,2021-03-06,28,2021-03-06
Colorado,CO,2021-03-13,36,2021-03-13
Colorado,CO,2021-03-20,24,2021-03-20
Colorado,CO,2021-03-27,22,2021-03-27
Colorado,CO,2021-04-03,51,2021-04-03
Colorado,CO,2021-04-10,47,2021-04-10
Colorado,CO,2021-04-17,61,2021-04-17
Colorado,CO,2021-04-24,83,2021-04-24
Colorado,CO,2021-05-01,67,2021-05-01
Colorado,CO,2021-05-08,61,2021-05-08
Colorado,CO,2021-05-15,65,2021-05-15
Colorado,CO,2021-05-22,46,2021-05-22
Colorado,CO,2021-05-29,53,2021-05-29
Colorado,CO,2021-06-05,45,2021-06-05
Colorado,CO,2021-06-12,29,2021-06-12
Colorado,CO,2021-06-19,41,2021-06-19
Colorado,CO,2021-06-26,30,2021-06-26
Colorado,CO,2021-07-03,33,2021-07-03
Colorado,CO,2021-07-10,30,2021-07-10
Colorado,CO,2021-07-17,39,2021-07-17
Colorado,CO,2021-07-24,43,2021-07-24
Colorado,CO,2021-07-31,53,2021-07-31
Colorado,CO,2021-08-07,60,2021-08-07
Colorado,CO,2021-08-14,78,2021-08-14
Colorado,CO,2021-08-21,84,2021-08-21
Colorado,CO,2021-08-28,88,2021-08-28
Colorado,CO,2021-09-04,127,2021-09-04
Colorado,CO,2021-09-11,102,2021-09-11
Colorado,CO,2021-09-18,135,2021-09-18
Colorado,CO,2021-09-25,134,2021-09-25
Colorado,CO,2021-10-02,159,2021-10-02
Colorado,CO,2021-10-09,170,2021-10-09
Colorado,CO,2021-10-16,184,2021-10-16
Colorado,CO,2021-10-23,235,2021-10-23
Colorado,CO,2021-10-30,239,2021-10-30
Colorado,CO,2021-11-06,272,2021-11-06
Colorado,CO,2021-11-13,269,2021-11-13
Colorado,CO,2021-11-20,253,2021-11-20
Colorado,CO,2021-11-27,244,2021-11-27
Colorado,CO,2021-12-04,219,2021-12-04
Colorado,CO,2021-12-11,191,2021-12-11
Colorado,CO,2021-12-18,162,2021-12-18
Colorado,CO,2021-12-25,130,2021-12-25
Colorado,CO,2022-01-01,221,2022-01-01
Colorado,CO,2022-01-08,344,2022-01-08
Colorado,CO,2022-01-15,349,2022-01-15
Colorado,CO,2022-01-22,265,2022-01-22
Colorado,CO,2022-01-29,229,2022-01-29
Colorado,CO,2022-02-05,159,2022-02-05
Colorado,CO,2022-02-12,100,2022-02-12
Colorado,CO,2022-02-19,61,2022-02-19
Colorado,CO,2022-02-26,45,2022-02-26
Colorado,CO,2022-03-05,35,2022-03-05
Colorado,CO,2022-03-12,25,2022-03-12
Colorado,CO,2022-03-19,16,2022-03-19
Colorado,CO,2022-03-26,17,2022-03-26
Colorado,CO,2022-04-02,12,2022-04-02
Colorado,CO,2022-04-09,11,2022-04-09
Colorado,CO,2022-04-16,17,2022-04-16
Colorado,CO,2022-04-23,18,2022-04-23
Colorado,CO,2022-04-30,13,2022-04-30
Colorado,CO,2022-05-07,28,2022-05-07
Colorado,CO,2022-05-14,33,2022-05-14
Colorado,CO,2022-05-21,32,2022-05-21
Colorado,CO,2022-05-28,39,2022-05-28
Colorado,CO,2022-06-04,60,2022-06-04
Colorado,CO,2022-06-11,48,2022-06-11
Colorado,CO,2022-06-18,64,2022-06-18
Colorado,CO,2022-06-25,45,2022-06-25
Colorado,CO,2022-07-02,42,2022-07-02
Colorado,CO,2022-07-09,46,2022-07-09
Colorado,CO,2022-07-16,55,2022-07-16
Colorado,CO,2022-07-23,34,2022-07-23
Colorado,CO,2022-07-30,20,2022-07-30
Colorado,CO,2022-08-06,22,2022-08-06
Colorado,CO,2022-08-13,16,2022-08-13
Colorado,CO,2022-08-20,5,2022-08-20
Colorado,CO,2022-08-27,29,2022-08-27
Colorado,CO,2022-09-03,25,2022-09-03
Colorado,CO,2022-09-10,31,2022-09-10
Colorado,CO,2022-09-17,31,2022-09-17
Colorado,CO,2022-09-24,33,2022-09-24
Colorado,CO,2022-10-01,44,2022-10-01
Colorado,CO,2022-10-08,19,2022-10-08
Colorado,CO,2022-10-15,30,2022-10-15
Colorado,CO,2022-10-22,24,2022-10-22
Colorado,CO,2022-10-29,25,2022-10-29
Colorado,CO,2022-11-05,37,2022-11-05
Colorado,CO,2022-11-12,33,2022-11-12
Colorado,CO,2022-11-19,44,2022-11-19
Colorado,CO,2022-11-26,59,2022-11-26
Colorado,CO,2022-12-03,46,2022-12-03
Colorado,CO,2022-12-10,73,2022-12-10
Colorado,CO,2022-12-17,68,2022-12-17
Colorado,CO,2022-12-24,65,2022-12-24
Colorado,CO,2022-12-31,43,2022-12-31
Colorado,CO,2023-01-07,17,2023-01-07
Colorado,CO,2023-01-14,40,2023-01-14
Colorado,CO,2023-01-21,42,2023-01-21
Colorado,CO,2023-01-28,38,2023-01-28
Colorado,CO,2023-02-04,21,2023-02-04
Colorado,CO,2023-02-11,25,2023-02-11
Colorado,CO,2023-02-18,21,2023-02-18
Colorado,CO,2023-02-25,6,2023-02-25
Colorado,CO,2023-03-04,19,2023-03-04
Colorado,CO,2023-03-11,73,2023-03-11
Connecticut,CT,2020-01-25,0,2020-01-25
Connecticut,CT,2020-02-01,0,2020-02-01
Connecticut,CT,2020-02-08,0,2020-02-08
Connecticut,CT,2020-02-15,0,2020-02-15
Connecticut,CT,2020-02-22,0,2020-02-22
Connecticut,CT,2020-02-29,0,2020-02-29
Connecticut,CT,2020-03-07,0,2020-03-07
Connecticut,CT,2020-03-14,0,2020-03-14
Connecticut,CT,2020-03-21,4,2020-03-21
Connecticut,CT,2020-03-28,29,2020-03-28
Connecticut,CT,2020-04-04,131,2020-04-04
Connecticut,CT,2020-04-11,325,2020-04-11
Connecticut,CT,2020-04-18,594,2020-04-18
Connecticut,CT,2020-04-25,776,2020-04-25
Connecticut,CT,2020-05-02,576,2020-05-02
Connecticut,CT,2020-05-09,494,2020-05-09
Connecticut,CT,2020-05-16,408,2020-05-16
Connecticut,CT,2020-05-23,336,2020-05-23
Connecticut,CT,2020-05-30,239,2020-05-30
Connecticut,CT,2020-06-06,143,2020-06-06
Connecticut,CT,2020-06-13,131,2020-06-13
Connecticut,CT,2020-06-20,65,2020-06-20
Connecticut,CT,2020-06-27,60,2020-06-27
Connecticut,CT,2020-07-04,24,2020-07-04
Connecticut,CT,2020-07-11,13,2020-07-11
Connecticut,CT,2020-07-18,47,2020-07-18
Connecticut,CT,2020-07-25,18,2020-07-25
Connecticut,CT,2020-08-01,18,2020-08-01
Connecticut,CT,2020-08-08,9,2020-08-08
Connecticut,CT,2020-08-15,12,2020-08-15
Connecticut,CT,2020-08-22,5,2020-08-22
Connecticut,CT,2020-08-29,6,2020-08-29
Connecticut,CT,2020-09-05,5,2020-09-05
Connecticut,CT,2020-09-12,12,2020-09-12
Connecticut,CT,2020-09-19,12,2020-09-19
Connecticut,CT,2020-09-26,9,2020-09-26
Connecticut,CT,2020-10-03,12,2020-10-03
Connecticut,CT,2020-10-10,17,2020-10-10
Connecticut,CT,2020-10-17,12,2020-10-17
Connecticut,CT,2020-10-24,35,2020-10-24
Connecticut,CT,2020-10-31,39,2020-10-31
Connecticut,CT,2020-11-07,54,2020-11-07
Connecticut,CT,2020-11-14,67,2020-11-14
Connecticut,CT,2020-11-21,91,2020-11-21
Connecticut,CT,2020-11-28,133,2020-11-28
Connecticut,CT,2020-12-05,184,2020-12-05
Connecticut,CT,2020-12-12,217,2020-12-12
Connecticut,CT,2020-12-19,219,2020-12-19
Connecticut,CT,2020-12-26,210,2020-12-26
Connecticut,CT,2021-01-02,308,2021-01-02
Connecticut,CT,2021-01-09,224,2021-01-09
Connecticut,CT,2021-01-16,266,2021-01-16
Connecticut,CT,2021-01-23,225,2021-01-23
Connecticut,CT,2021-01-30,225,2021-01-30
Connecticut,CT,2021-02-06,167,2021-02-06
Connecticut,CT,2021-02-13,167,2021-02-13
Connecticut,CT,2021-02-20,141,2021-02-20
Connecticut,CT,2021-02-27,98,2021-02-27
Connecticut,CT,2021-03-06,82,2021-03-06
Connecticut,CT,2021-03-13,59,2021-03-13
Connecticut,CT,2021-03-20,66,2021-03-20
Connecticut,CT,2021-03-27,35,2021-03-27
Connecticut,CT,2021-04-03,39,2021-04-03
Connecticut,CT,2021-04-10,39,2021-04-10
Connecticut,CT,2021-04-17,51,2021-04-17
Connecticut,CT,2021-04-24,52,2021-04-24
Connecticut,CT,2021-05-01,62,2021-05-01
Connecticut,CT,2021-05-08,40,2021-05-08
Connecticut,CT,2021-05-15,35,2021-05-15
Connecticut,CT,2021-05-22,39,2021-05-22
Connecticut,CT,2021-05-29,26,2021-05-29
Connecticut,CT,2021-06-05,8,2021-06-05
Connecticut,CT,2021-06-12,15,2021-06-12
Connecticut,CT,2021-06-19,8,2021-06-19
Connecticut,CT,2021-06-26,5,2021-06-26
Connecticut,CT,2021-07-03,2,2021-07-03
Connecticut,CT,2021-07-10,2,2021-07-10
Connecticut,CT,2021-07-17,3,2021-07-17
Connecticut,CT,2021-07-24,3,2021-07-24
Connecticut,CT,2021-07-31,8,2021-07-31
Connecticut,CT,2021-08-07,4,2021-08-07
Connecticut,CT,2021-08-14,10,2021-08-14
Connecticut,CT,2021-08-21,29,2021-08-21
Connecticut,CT,2021-08-28,23,2021-08-28
Connecticut,CT,2021-09-04,36,2021-09-04
Connecticut,CT,2021-09-11,29,2021-09-11
Connecticut,CT,2021-09-18,38,2021-09-18
Connecticut,CT,2021-09-25,38,2021-09-25
Connecticut,CT,2021-10-02,140,2021-10-02
Connecticut,CT,2021-10-09,18,2021-10-09
Connecticut,CT,2021-10-16,50,2021-10-16
Connecticut,CT,2021-10-23,28,2021-10-23
Connecticut,CT,2021-10-30,25,2021-10-30
Connecticut,CT,2021-11-06,26,2021-11-06
Connecticut,CT,2021-11-13,19,2021-11-13
Connecticut,CT,2021-11-20,43,2021-11-20
Connecticut,CT,2021-11-27,15,2021-11-27
Connecticut,CT,2021-12-04,60,2021-12-04
Connecticut,CT,2021-12-11,46,2021-12-11
Connecticut,CT,2021-12-18,34,2021-12-18
Connecticut,CT,2021-12-25,73,2021-12-25
Connecticut,CT,2022-01-01,83,2022-01-01
Connecticut,CT,2022-01-08,217,2022-01-08
Connecticut,CT,2022-01-15,176,2022-01-15
Connecticut,CT,2022-01-22,206,2022-01-22
Connecticut,CT,2022-01-29,224,2022-01-29
Connecticut,CT,2022-02-05,176,2022-02-05
Connecticut,CT,2022-02-12,103,2022-02-12
Connecticut,CT,2022-02-19,97,2022-02-19
Connecticut,CT,2022-02-26,105,2022-02-26
Connecticut,CT,2022-03-05,76,2022-03-05
Connecticut,CT,2022-03-12,103,2022-03-12
Connecticut,CT,2022-03-19,67,2022-03-19
Connecticut,CT,2022-03-26,41,2022-03-26
Connecticut,CT,2022-04-02,28,2022-04-02
Connecticut,CT,2022-04-09,23,2022-04-09
Connecticut,CT,2022-04-16,12,2022-04-16
Connecticut,CT,2022-04-23,20,2022-04-23
Connecticut,CT,2022-04-30,16,2022-04-30
Connecticut,CT,2022-05-07,25,2022-05-07
Connecticut,CT,2022-05-14,40,2022-05-14
Connecticut,CT,2022-05-21,12,2022-05-21
Connecticut,CT,2022-05-28,15,2022-05-28
Connecticut,CT,2022-06-04,32,2022-06-04
Connecticut,CT,2022-06-11,26,2022-06-11
Connecticut,CT,2022-06-18,15,2022-06-18
Connecticut,CT,2022-06-25,19,2022-06-25
Connecticut,CT,2022-07-02,11,2022-07-02
Connecticut,CT,2022-07-09,9,2022-07-09
Connecticut,CT,2022-07-16,31,2022-07-16
Connecticut,CT,2022-07-23,9,2022-07-23
Connecticut,CT,2022-07-30,9,2022-07-30
Connecticut,CT,2022-08-06,37,2022-08-06
Connecticut,CT,2022-08-13,26,2022-08-13
Connecticut,CT,2022-08-20,16,2022-08-20
Connecticut,CT,2022-08-27,17,2022-08-27
Connecticut,CT,2022-09-03,72,2022-09-03
Connecticut,CT,2022-09-10,30,2022-09-10
Connecticut,CT,2022-09-17,30,2022-09-17
Connecticut,CT,2022-09-24,14,2022-09-24
Connecticut,CT,2022-10-01,22,2022-10-01
Connecticut,CT,2022-10-08,20,2022-10-08
Connecticut,CT,2022-10-15,25,2022-10-15
Connecticut,CT,2022-10-22,14,2022-10-22
Connecticut,CT,2022-10-29,39,2022-10-29
Connecticut,CT,2022-11-05,15,2022-11-05
Connecticut,CT,2022-11-12,59,2022-11-12
Connecticut,CT,2022-11-19,22,2022-11-19
Connecticut,CT,2022-11-26,13,2022-11-26
Connecticut,CT,2022-12-03,15,2022-12-03
Connecticut,CT,2022-12-10,16,2022-12-10
Connecticut,CT,2022-12-17,62,2022-12-17
Connecticut,CT,2022-12-24,68,2022-12-24
Connecticut,CT,2022-12-31,48,2022-12-31
Connecticut,CT,2023-01-07,22,2023-01-07
Connecticut,CT,2023-01-14,59,2023-01-14
Connecticut,CT,2023-01-21,41,2023-01-21
Connecticut,CT,2023-01-28,36,2023-01-28
Connecticut,CT,2023-02-04,31,2023-02-04
Connecticut,CT,2023-02-11,62,2023-02-11
Connecticut,CT,2023-02-18,50,2023-02-18
Connecticut,CT,2023-02-25,59,2023-02-25
Connecticut,CT,2023-03-04,55,2023-03-04
Connecticut,CT,2023-03-11,0,2023-03-11
Delaware,DE,2020-01-25,0,2020-01-25
Delaware,DE,2020-02-01,0,2020-02-01
Delaware,DE,2020-02-08,0,2020-02-08
Delaware,DE,2020-02-15,0,2020-02-15
Delaware,DE,2020-02-22,0,2020-02-22
Delaware,DE,2020-02-29,0,2020-02-29
Delaware,DE,2020-03-07,0,2020-03-07
Delaware,DE,2020-03-14,0,2020-03-14
Delaware,DE,2020-03-21,0,2020-03-21
Delaware,DE,2020-03-28,0,2020-03-28
Delaware,DE,2020-04-04,0,2020-04-04
Delaware,DE,2020-04-11,40,2020-04-11
Delaware,DE,2020-04-18,47,2020-04-18
Delaware,DE,2020-04-25,70,2020-04-25
