state,USPS,datew,incidI,date
South Carolina,SC,2020-05-02,1236,2020-05-02
South Carolina,SC,2020-05-09,1042,2020-05-09
South Carolina,SC,2020-05-16,1130,2020-05-16
South Carolina,SC,2020-05-23,1234,2020-05-23
South Carolina,SC,2020-05-30,1499,2020-05-30
South Carolina,SC,2020-06-06,2144,2020-06-06
South Carolina,SC,2020-06-13,4417,2020-06-13
South Carolina,SC,2020-06-20,5801,2020-06-20
South Carolina,SC,2020-06-27,8183,2020-06-27
South Carolina,SC,2020-07-04,11447,2020-07-04
South Carolina,SC,2020-07-11,11313,2020-07-11
South Carolina,SC,2020-07-18,12913,2020-07-18
South Carolina,SC,2020-07-25,12396,2020-07-25
South Carolina,SC,2020-08-01,10591,2020-08-01
South Carolina,SC,2020-08-08,8861,2020-08-08
South Carolina,SC,2020-08-15,6422,2020-08-15
South Carolina,SC,2020-08-22,5413,2020-08-22
South Carolina,SC,2020-08-29,5954,2020-08-29
South Carolina,SC,2020-09-05,7040,2020-09-05
South Carolina,SC,2020-09-12,5689,2020-09-12
South Carolina,SC,2020-09-19,7262,2020-09-19
South Carolina,SC,2020-09-26,8033,2020-09-26
South Carolina,SC,2020-10-03,5618,2020-10-03
South Carolina,SC,2020-10-10,5730,2020-10-10
South Carolina,SC,2020-10-17,6593,2020-10-17
South Carolina,SC,2020-10-24,6127,2020-10-24
South Carolina,SC,2020-10-31,7271,2020-10-31
South Carolina,SC,2020-11-07,8130,2020-11-07
South Carolina,SC,2020-11-14,9272,2020-11-14
South Carolina,SC,2020-11-21,11004,2020-11-21
South Carolina,SC,2020-11-28,9893,2020-11-28
South Carolina,SC,2020-12-05,14324,2020-12-05
South Carolina,SC,2020-12-12,19563,2020-12-12
South Carolina,SC,2020-12-19,21739,2020-12-19
South Carolina,SC,2020-12-26,18355,2020-12-26
South Carolina,SC,2021-01-02,23826,2021-01-02
South Carolina,SC,2021-01-09,37366,2021-01-09
South Carolina,SC,2021-01-16,32338,2021-01-16
South Carolina,SC,2021-01-23,31367,2021-01-23
South Carolina,SC,2021-01-30,25996,2021-01-30
South Carolina,SC,2021-02-06,23196,2021-02-06
South Carolina,SC,2021-02-13,20159,2021-02-13
South Carolina,SC,2021-02-20,18137,2021-02-20
South Carolina,SC,2021-02-27,13795,2021-02-27
South Carolina,SC,2021-03-06,9385,2021-03-06
South Carolina,SC,2021-03-13,8092,2021-03-13
South Carolina,SC,2021-03-20,7841,2021-03-20
South Carolina,SC,2021-03-27,7724,2021-03-27
South Carolina,SC,2021-04-03,7160,2021-04-03
South Carolina,SC,2021-04-10,6499,2021-04-10
South Carolina,SC,2021-04-17,6485,2021-04-17
South Carolina,SC,2021-04-24,5968,2021-04-24
South Carolina,SC,2021-05-01,5330,2021-05-01
South Carolina,SC,2021-05-08,4440,2021-05-08
South Carolina,SC,2021-05-15,4114,2021-05-15
South Carolina,SC,2021-05-22,2535,2021-05-22
South Carolina,SC,2021-05-29,2267,2021-05-29
South Carolina,SC,2021-06-05,1036,2021-06-05
South Carolina,SC,2021-06-12,857,2021-06-12
South Carolina,SC,2021-06-19,643,2021-06-19
South Carolina,SC,2021-06-26,696,2021-06-26
South Carolina,SC,2021-07-03,1117,2021-07-03
South Carolina,SC,2021-07-10,1657,2021-07-10
South Carolina,SC,2021-07-17,2885,2021-07-17
South Carolina,SC,2021-07-24,5030,2021-07-24
South Carolina,SC,2021-07-31,10315,2021-07-31
South Carolina,SC,2021-08-07,17162,2021-08-07
South Carolina,SC,2021-08-14,22003,2021-08-14
South Carolina,SC,2021-08-21,25346,2021-08-21
South Carolina,SC,2021-08-28,32606,2021-08-28
South Carolina,SC,2021-09-04,38113,2021-09-04
South Carolina,SC,2021-09-11,31674,2021-09-11
South Carolina,SC,2021-09-18,35152,2021-09-18
South Carolina,SC,2021-09-25,22396,2021-09-25
South Carolina,SC,2021-10-02,18769,2021-10-02
South Carolina,SC,2021-10-09,13644,2021-10-09
South Carolina,SC,2021-10-16,9969,2021-10-16
South Carolina,SC,2021-10-23,7090,2021-10-23
South Carolina,SC,2021-10-30,6080,2021-10-30
South Carolina,SC,2021-11-06,5177,2021-11-06
South Carolina,SC,2021-11-13,4616,2021-11-13
South Carolina,SC,2021-11-20,4679,2021-11-20
South Carolina,SC,2021-11-27,4104,2021-11-27
South Carolina,SC,2021-12-04,6038,2021-12-04
South Carolina,SC,2021-12-11,7355,2021-12-11
South Carolina,SC,2021-12-18,7130,2021-12-18
South Carolina,SC,2021-12-25,8367,2021-12-25
South Carolina,SC,2022-01-01,30746,2022-01-01
South Carolina,SC,2022-01-08,72932,2022-01-08
South Carolina,SC,2022-01-15,104873,2022-01-15
South Carolina,SC,2022-01-22,112585,2022-01-22
South Carolina,SC,2022-01-29,89406,2022-01-29
South Carolina,SC,2022-02-05,51817,2022-02-05
South Carolina,SC,2022-02-12,24134,2022-02-12
South Carolina,SC,2022-02-19,18570,2022-02-19
South Carolina,SC,2022-02-26,9433,2022-02-26
South Carolina,SC,2022-03-05,3776,2022-03-05
South Carolina,SC,2022-03-12,2281,2022-03-12
South Carolina,SC,2022-03-19,612,2022-03-19
South Carolina,SC,2022-03-26,1376,2022-03-26
South Carolina,SC,2022-04-02,1025,2022-04-02
South Carolina,SC,2022-04-09,1566,2022-04-09
South Carolina,SC,2022-04-16,891,2022-04-16
South Carolina,SC,2022-04-23,1496,2022-04-23
South Carolina,SC,2022-04-30,2181,2022-04-30
South Carolina,SC,2022-05-07,9221,2022-05-07
South Carolina,SC,2022-05-14,4630,2022-05-14
South Carolina,SC,2022-05-21,5753,2022-05-21
South Carolina,SC,2022-05-28,8034,2022-05-28
South Carolina,SC,2022-06-04,9205,2022-06-04
South Carolina,SC,2022-06-11,9456,2022-06-11
South Carolina,SC,2022-06-18,10348,2022-06-18
South Carolina,SC,2022-06-25,10621,2022-06-25
South Carolina,SC,2022-07-02,11014,2022-07-02
South Carolina,SC,2022-07-09,13733,2022-07-09
South Carolina,SC,2022-07-16,13446,2022-07-16
South Carolina,SC,2022-07-23,13918,2022-07-23
South Carolina,SC,2022-07-30,17662,2022-07-30
South Carolina,SC,2022-08-06,15956,2022-08-06
South Carolina,SC,2022-08-13,15987,2022-08-13
South Carolina,SC,2022-08-20,13640,2022-08-20
South Carolina,SC,2022-08-27,10272,2022-08-27
South Carolina,SC,2022-09-03,13261,2022-09-03
South Carolina,SC,2022-09-10,13359,2022-09-10
South Carolina,SC,2022-09-17,9106,2022-09-17
South Carolina,SC,2022-09-24,6693,2022-09-24
South Carolina,SC,2022-10-01,4635,2022-10-01
South Carolina,SC,2022-10-08,4207,2022-10-08
South Carolina,SC,2022-10-15,3153,2022-10-15
South Carolina,SC,2022-10-22,3166,2022-10-22
South Carolina,SC,2022-10-29,3093,2022-10-29
South Carolina,SC,2022-11-05,3467,2022-11-05
South Carolina,SC,2022-11-12,4173,2022-11-12
South Carolina,SC,2022-11-19,2954,2022-11-19
South Carolina,SC,2022-11-26,3064,2022-11-26
South Carolina,SC,2022-12-03,3028,2022-12-03
South Carolina,SC,2022-12-10,6789,2022-12-10
South Carolina,SC,2022-12-17,6478,2022-12-17
South Carolina,SC,2022-12-24,8558,2022-12-24
South Carolina,SC,2022-12-31,9855,2022-12-31
South Carolina,SC,2023-01-07,10590,2023-01-07
South Carolina,SC,2023-01-14,11284,2023-01-14
South Carolina,SC,2023-01-21,8033,2023-01-21
South Carolina,SC,2023-01-28,7053,2023-01-28
South Carolina,SC,2023-02-04,5939,2023-02-04
South Carolina,SC,2023-02-11,5588,2023-02-11
South Carolina,SC,2023-02-18,4867,2023-02-18
South Carolina,SC,2023-02-25,4207,2023-02-25
South Carolina,SC,2023-03-04,6111,2023-03-04
South Carolina,SC,2023-03-11,2837,2023-03-11
South Dakota,SD,2020-01-25,0,2020-01-25
South Dakota,SD,2020-02-01,0,2020-02-01
South Dakota,SD,2020-02-08,0,2020-02-08
South Dakota,SD,2020-02-15,0,2020-02-15
South Dakota,SD,2020-02-22,0,2020-02-22
South Dakota,SD,2020-02-29,0,2020-02-29
South Dakota,SD,2020-03-07,0,2020-03-07
South Dakota,SD,2020-03-14,10,2020-03-14
South Dakota,SD,2020-03-21,6,2020-03-21
South Dakota,SD,2020-03-28,54,2020-03-28
South Dakota,SD,2020-04-04,144,2020-04-04
South Dakota,SD,2020-04-11,414,2020-04-11
South Dakota,SD,2020-04-18,916,2020-04-18
South Dakota,SD,2020-04-25,605,2020-04-25
South Dakota,SD,2020-05-02,441,2020-05-02
South Dakota,SD,2020-05-09,805,2020-05-09
South Dakota,SD,2020-05-16,566,2020-05-16
South Dakota,SD,2020-05-23,505,2020-05-23
South Dakota,SD,2020-05-30,496,2020-05-30
South Dakota,SD,2020-06-06,407,2020-06-06
South Dakota,SD,2020-06-13,466,2020-06-13
South Dakota,SD,2020-06-20,392,2020-06-20
South Dakota,SD,2020-06-27,401,2020-06-27
South Dakota,SD,2020-07-04,402,2020-07-04
South Dakota,SD,2020-07-11,426,2020-07-11
South Dakota,SD,2020-07-18,408,2020-07-18
South Dakota,SD,2020-07-25,443,2020-07-25
South Dakota,SD,2020-08-01,562,2020-08-01
South Dakota,SD,2020-08-08,610,2020-08-08
South Dakota,SD,2020-08-15,641,2020-08-15
South Dakota,SD,2020-08-22,1017,2020-08-22
South Dakota,SD,2020-08-29,1807,2020-08-29
South Dakota,SD,2020-09-05,1947,2020-09-05
South Dakota,SD,2020-09-12,1548,2020-09-12
South Dakota,SD,2020-09-19,2007,2020-09-19
South Dakota,SD,2020-09-26,2689,2020-09-26
South Dakota,SD,2020-10-03,2853,2020-10-03
South Dakota,SD,2020-10-10,3961,2020-10-10
South Dakota,SD,2020-10-17,4664,2020-10-17
South Dakota,SD,2020-10-24,5530,2020-10-24
South Dakota,SD,2020-10-31,7851,2020-10-31
South Dakota,SD,2020-11-07,7984,2020-11-07
South Dakota,SD,2020-11-14,10206,2020-11-14
South Dakota,SD,2020-11-21,8032,2020-11-21
South Dakota,SD,2020-11-28,6885,2020-11-28
South Dakota,SD,2020-12-05,6205,2020-12-05
South Dakota,SD,2020-12-12,5103,2020-12-12
South Dakota,SD,2020-12-19,3929,2020-12-19
South Dakota,SD,2020-12-26,2627,2020-12-26
South Dakota,SD,2021-01-02,2866,2021-01-02
South Dakota,SD,2021-01-09,3072,2021-01-09
South Dakota,SD,2021-01-16,2377,2021-01-16
South Dakota,SD,2021-01-23,1685,2021-01-23
South Dakota,SD,2021-01-30,1107,2021-01-30
South Dakota,SD,2021-02-06,1062,2021-02-06
South Dakota,SD,2021-02-13,1073,2021-02-13
South Dakota,SD,2021-02-20,960,2021-02-20
South Dakota,SD,2021-02-27,1128,2021-02-27
South Dakota,SD,2021-03-06,1085,2021-03-06
South Dakota,SD,2021-03-13,1115,2021-03-13
South Dakota,SD,2021-03-20,1230,2021-03-20
South Dakota,SD,2021-03-27,1358,2021-03-27
South Dakota,SD,2021-04-03,1280,2021-04-03
South Dakota,SD,2021-04-10,1344,2021-04-10
South Dakota,SD,2021-04-17,1351,2021-04-17
South Dakota,SD,2021-04-24,930,2021-04-24
South Dakota,SD,2021-05-01,674,2021-05-01
South Dakota,SD,2021-05-08,573,2021-05-08
South Dakota,SD,2021-05-15,411,2021-05-15
South Dakota,SD,2021-05-22,267,2021-05-22
South Dakota,SD,2021-05-29,251,2021-05-29
South Dakota,SD,2021-06-05,99,2021-06-05
South Dakota,SD,2021-06-12,82,2021-06-12
South Dakota,SD,2021-06-19,58,2021-06-19
South Dakota,SD,2021-06-26,103,2021-06-26
South Dakota,SD,2021-07-03,96,2021-07-03
South Dakota,SD,2021-07-10,60,2021-07-10
South Dakota,SD,2021-07-17,112,2021-07-17
South Dakota,SD,2021-07-24,196,2021-07-24
South Dakota,SD,2021-07-31,265,2021-07-31
South Dakota,SD,2021-08-07,374,2021-08-07
South Dakota,SD,2021-08-14,1150,2021-08-14
South Dakota,SD,2021-08-21,1548,2021-08-21
South Dakota,SD,2021-08-28,2479,2021-08-28
South Dakota,SD,2021-09-04,3079,2021-09-04
South Dakota,SD,2021-09-11,2917,2021-09-11
South Dakota,SD,2021-09-18,3184,2021-09-18
South Dakota,SD,2021-09-25,2844,2021-09-25
South Dakota,SD,2021-10-02,2674,2021-10-02
South Dakota,SD,2021-10-09,2346,2021-10-09
South Dakota,SD,2021-10-16,2176,2021-10-16
South Dakota,SD,2021-10-23,2312,2021-10-23
South Dakota,SD,2021-10-30,2174,2021-10-30
South Dakota,SD,2021-11-06,2513,2021-11-06
South Dakota,SD,2021-11-13,2348,2021-11-13
South Dakota,SD,2021-11-20,3032,2021-11-20
South Dakota,SD,2021-11-27,1917,2021-11-27
South Dakota,SD,2021-12-04,3979,2021-12-04
South Dakota,SD,2021-12-11,2977,2021-12-11
South Dakota,SD,2021-12-18,2407,2021-12-18
South Dakota,SD,2021-12-25,2022,2021-12-25
South Dakota,SD,2022-01-01,3527,2022-01-01
South Dakota,SD,2022-01-08,10207,2022-01-08
South Dakota,SD,2022-01-15,13726,2022-01-15
South Dakota,SD,2022-01-22,13519,2022-01-22
South Dakota,SD,2022-01-29,8727,2022-01-29
South Dakota,SD,2022-02-05,4857,2022-02-05
South Dakota,SD,2022-02-12,2485,2022-02-12
South Dakota,SD,2022-02-19,2236,2022-02-19
South Dakota,SD,2022-02-26,826,2022-02-26
South Dakota,SD,2022-03-05,489,2022-03-05
South Dakota,SD,2022-03-12,326,2022-03-12
South Dakota,SD,2022-03-19,243,2022-03-19
South Dakota,SD,2022-03-26,110,2022-03-26
South Dakota,SD,2022-04-02,154,2022-04-02
South Dakota,SD,2022-04-09,137,2022-04-09
South Dakota,SD,2022-04-16,124,2022-04-16
South Dakota,SD,2022-04-23,165,2022-04-23
South Dakota,SD,2022-04-30,277,2022-04-30
South Dakota,SD,2022-05-07,373,2022-05-07
South Dakota,SD,2022-05-14,450,2022-05-14
South Dakota,SD,2022-05-21,475,2022-05-21
South Dakota,SD,2022-05-28,594,2022-05-28
South Dakota,SD,2022-06-04,653,2022-06-04
South Dakota,SD,2022-06-11,969,2022-06-11
South Dakota,SD,2022-06-18,972,2022-06-18
South Dakota,SD,2022-06-25,971,2022-06-25
South Dakota,SD,2022-07-02,1254,2022-07-02
South Dakota,SD,2022-07-09,1182,2022-07-09
South Dakota,SD,2022-07-16,1569,2022-07-16
South Dakota,SD,2022-07-23,1514,2022-07-23
South Dakota,SD,2022-07-30,1498,2022-07-30
South Dakota,SD,2022-08-06,1574,2022-08-06
South Dakota,SD,2022-08-13,1372,2022-08-13
South Dakota,SD,2022-08-20,1438,2022-08-20
South Dakota,SD,2022-08-27,1585,2022-08-27
South Dakota,SD,2022-09-03,1292,2022-09-03
South Dakota,SD,2022-09-10,963,2022-09-10
South Dakota,SD,2022-09-17,1173,2022-09-17
South Dakota,SD,2022-09-24,956,2022-09-24
South Dakota,SD,2022-10-01,732,2022-10-01
South Dakota,SD,2022-10-08,842,2022-10-08
South Dakota,SD,2022-10-15,624,2022-10-15
South Dakota,SD,2022-10-22,631,2022-10-22
South Dakota,SD,2022-10-29,719,2022-10-29
South Dakota,SD,2022-11-05,832,2022-11-05
South Dakota,SD,2022-11-12,871,2022-11-12
South Dakota,SD,2022-11-19,953,2022-11-19
South Dakota,SD,2022-11-26,846,2022-11-26
South Dakota,SD,2022-12-03,1108,2022-12-03
South Dakota,SD,2022-12-10,1089,2022-12-10
South Dakota,SD,2022-12-17,923,2022-12-17
South Dakota,SD,2022-12-24,624,2022-12-24
South Dakota,SD,2022-12-31,423,2022-12-31
South Dakota,SD,2023-01-07,511,2023-01-07
South Dakota,SD,2023-01-14,523,2023-01-14
South Dakota,SD,2023-01-21,464,2023-01-21
South Dakota,SD,2023-01-28,575,2023-01-28
South Dakota,SD,2023-02-04,747,2023-02-04
South Dakota,SD,2023-02-11,996,2023-02-11
South Dakota,SD,2023-02-18,983,2023-02-18
South Dakota,SD,2023-02-25,996,2023-02-25
South Dakota,SD,2023-03-04,838,2023-03-04
South Dakota,SD,2023-03-11,641,2023-03-11
Tennessee,TN,2020-01-25,0,2020-01-25
Tennessee,TN,2020-02-01,0,2020-02-01
Tennessee,TN,2020-02-08,0,2020-02-08
Tennessee,TN,2020-02-15,0,2020-02-15
Tennessee,TN,2020-02-22,0,2020-02-22
Tennessee,TN,2020-02-29,0,2020-02-29
Tennessee,TN,2020-03-07,1,2020-03-07
Tennessee,TN,2020-03-14,31,2020-03-14
Tennessee,TN,2020-03-21,272,2020-03-21
Tennessee,TN,2020-03-28,1207,2020-03-28
Tennessee,TN,2020-04-04,1837,2020-04-04
Tennessee,TN,2020-04-11,1817,2020-04-11
Tennessee,TN,2020-04-18,1669,2020-04-18
Tennessee,TN,2020-04-25,2535,2020-04-25
Tennessee,TN,2020-05-02,3444,2020-05-02
Tennessee,TN,2020-05-09,1959,2020-05-09
Tennessee,TN,2020-05-16,2529,2020-05-16
Tennessee,TN,2020-05-23,2591,2020-05-23
Tennessee,TN,2020-05-30,2775,2020-05-30
Tennessee,TN,2020-06-06,3412,2020-06-06
Tennessee,TN,2020-06-13,3618,2020-06-13
Tennessee,TN,2020-06-20,4559,2020-06-20
Tennessee,TN,2020-06-27,5369,2020-06-27
Tennessee,TN,2020-07-04,10196,2020-07-04
Tennessee,TN,2020-07-11,10937,2020-07-11
Tennessee,TN,2020-07-18,15330,2020-07-18
Tennessee,TN,2020-07-25,15302,2020-07-25
Tennessee,TN,2020-08-01,15300,2020-08-01
Tennessee,TN,2020-08-08,12527,2020-08-08
Tennessee,TN,2020-08-15,11290,2020-08-15
Tennessee,TN,2020-08-22,10699,2020-08-22
Tennessee,TN,2020-08-29,9433,2020-08-29
Tennessee,TN,2020-09-05,10872,2020-09-05
Tennessee,TN,2020-09-12,7867,2020-09-12
Tennessee,TN,2020-09-19,11370,2020-09-19
Tennessee,TN,2020-09-26,9080,2020-09-26
Tennessee,TN,2020-10-03,8322,2020-10-03
Tennessee,TN,2020-10-10,13097,2020-10-10
Tennessee,TN,2020-10-17,13763,2020-10-17
Tennessee,TN,2020-10-24,17839,2020-10-24
Tennessee,TN,2020-10-31,14548,2020-10-31
Tennessee,TN,2020-11-07,19114,2020-11-07
Tennessee,TN,2020-11-14,26959,2020-11-14
Tennessee,TN,2020-11-21,28981,2020-11-21
Tennessee,TN,2020-11-28,27219,2020-11-28
Tennessee,TN,2020-12-05,33734,2020-12-05
Tennessee,TN,2020-12-12,48737,2020-12-12
Tennessee,TN,2020-12-19,65624,2020-12-19
Tennessee,TN,2020-12-26,46898,2020-12-26
Tennessee,TN,2021-01-02,44688,2021-01-02
Tennessee,TN,2021-01-09,43830,2021-01-09
Tennessee,TN,2021-01-16,33779,2021-01-16
Tennessee,TN,2021-01-23,23828,2021-01-23
Tennessee,TN,2021-01-30,18468,2021-01-30
Tennessee,TN,2021-02-06,17224,2021-02-06
Tennessee,TN,2021-02-13,13398,2021-02-13
Tennessee,TN,2021-02-20,8008,2021-02-20
Tennessee,TN,2021-02-27,9911,2021-02-27
Tennessee,TN,2021-03-06,8288,2021-03-06
Tennessee,TN,2021-03-13,8711,2021-03-13
Tennessee,TN,2021-03-20,8665,2021-03-20
Tennessee,TN,2021-03-27,7752,2021-03-27
Tennessee,TN,2021-04-03,8256,2021-04-03
Tennessee,TN,2021-04-10,7708,2021-04-10
Tennessee,TN,2021-04-17,11089,2021-04-17
Tennessee,TN,2021-04-24,7407,2021-04-24
Tennessee,TN,2021-05-01,6692,2021-05-01
Tennessee,TN,2021-05-08,5585,2021-05-08
Tennessee,TN,2021-05-15,4652,2021-05-15
Tennessee,TN,2021-05-22,3492,2021-05-22
Tennessee,TN,2021-05-29,2514,2021-05-29
Tennessee,TN,2021-06-05,1924,2021-06-05
Tennessee,TN,2021-06-12,1520,2021-06-12
Tennessee,TN,2021-06-19,1350,2021-06-19
Tennessee,TN,2021-06-26,1269,2021-06-26
Tennessee,TN,2021-07-03,1807,2021-07-03
Tennessee,TN,2021-07-10,2827,2021-07-10
Tennessee,TN,2021-07-17,4522,2021-07-17
Tennessee,TN,2021-07-24,8536,2021-07-24
Tennessee,TN,2021-07-31,15345,2021-07-31
Tennessee,TN,2021-08-07,22380,2021-08-07
Tennessee,TN,2021-08-14,30440,2021-08-14
Tennessee,TN,2021-08-21,41641,2021-08-21
Tennessee,TN,2021-08-28,41759,2021-08-28
Tennessee,TN,2021-09-04,49296,2021-09-04
Tennessee,TN,2021-09-11,65666,2021-09-11
Tennessee,TN,2021-09-18,37911,2021-09-18
Tennessee,TN,2021-09-25,26336,2021-09-25
Tennessee,TN,2021-10-02,21504,2021-10-02
Tennessee,TN,2021-10-09,16053,2021-10-09
Tennessee,TN,2021-10-16,12395,2021-10-16
Tennessee,TN,2021-10-23,9522,2021-10-23
Tennessee,TN,2021-10-30,7111,2021-10-30
Tennessee,TN,2021-11-06,6802,2021-11-06
Tennessee,TN,2021-11-13,8213,2021-11-13
Tennessee,TN,2021-11-20,9471,2021-11-20
Tennessee,TN,2021-11-27,7289,2021-11-27
Tennessee,TN,2021-12-04,12876,2021-12-04
Tennessee,TN,2021-12-11,12553,2021-12-11
Tennessee,TN,2021-12-18,13884,2021-12-18
Tennessee,TN,2021-12-25,27483,2021-12-25
Tennessee,TN,2022-01-01,65421,2022-01-01
Tennessee,TN,2022-01-08,93491,2022-01-08
Tennessee,TN,2022-01-15,112887,2022-01-15
Tennessee,TN,2022-01-22,117483,2022-01-22
Tennessee,TN,2022-01-29,95969,2022-01-29
Tennessee,TN,2022-02-05,71526,2022-02-05
Tennessee,TN,2022-02-12,34725,2022-02-12
Tennessee,TN,2022-02-19,21928,2022-02-19
Tennessee,TN,2022-02-26,11513,2022-02-26
Tennessee,TN,2022-03-05,6714,2022-03-05
Tennessee,TN,2022-03-12,3245,2022-03-12
Tennessee,TN,2022-03-19,2090,2022-03-19
Tennessee,TN,2022-03-26,1705,2022-03-26
Tennessee,TN,2022-04-02,1681,2022-04-02
Tennessee,TN,2022-04-09,1959,2022-04-09
Tennessee,TN,2022-04-16,2168,2022-04-16
Tennessee,TN,2022-04-23,2796,2022-04-23
Tennessee,TN,2022-04-30,3585,2022-04-30
Tennessee,TN,2022-05-07,4830,2022-05-07
Tennessee,TN,2022-05-14,6519,2022-05-14
Tennessee,TN,2022-05-21,8984,2022-05-21
Tennessee,TN,2022-05-28,10464,2022-05-28
Tennessee,TN,2022-06-04,11258,2022-06-04
Tennessee,TN,2022-06-11,12953,2022-06-11
Tennessee,TN,2022-06-18,13344,2022-06-18
Tennessee,TN,2022-06-25,15586,2022-06-25
Tennessee,TN,2022-07-02,16711,2022-07-02
Tennessee,TN,2022-07-09,17062,2022-07-09
Tennessee,TN,2022-07-16,19812,2022-07-16
Tennessee,TN,2022-07-23,20157,2022-07-23
Tennessee,TN,2022-07-30,18755,2022-07-30
Tennessee,TN,2022-08-06,17666,2022-08-06
Tennessee,TN,2022-08-13,18166,2022-08-13
Tennessee,TN,2022-08-20,28030,2022-08-20
Tennessee,TN,2022-08-27,22432,2022-08-27
Tennessee,TN,2022-09-03,16127,2022-09-03
Tennessee,TN,2022-09-10,11049,2022-09-10
Tennessee,TN,2022-09-17,8564,2022-09-17
Tennessee,TN,2022-09-24,7199,2022-09-24
Tennessee,TN,2022-10-01,6029,2022-10-01
Tennessee,TN,2022-10-08,5541,2022-10-08
Tennessee,TN,2022-10-15,5101,2022-10-15
Tennessee,TN,2022-10-22,5474,2022-10-22
Tennessee,TN,2022-10-29,7157,2022-10-29
Tennessee,TN,2022-11-05,7247,2022-11-05
Tennessee,TN,2022-11-12,6563,2022-11-12
Tennessee,TN,2022-11-19,5841,2022-11-19
Tennessee,TN,2022-11-26,5200,2022-11-26
Tennessee,TN,2022-12-03,9995,2022-12-03
Tennessee,TN,2022-12-10,9415,2022-12-10
Tennessee,TN,2022-12-17,10507,2022-12-17
Tennessee,TN,2022-12-24,9821,2022-12-24
Tennessee,TN,2022-12-31,11066,2022-12-31
Tennessee,TN,2023-01-07,11436,2023-01-07
Tennessee,TN,2023-01-14,8645,2023-01-14
Tennessee,TN,2023-01-21,8329,2023-01-21
Tennessee,TN,2023-01-28,8822,2023-01-28
Tennessee,TN,2023-02-04,10197,2023-02-04
Tennessee,TN,2023-02-11,8717,2023-02-11
Tennessee,TN,2023-02-18,7654,2023-02-18
Tennessee,TN,2023-02-25,6357,2023-02-25
Tennessee,TN,2023-03-04,5169,2023-03-04
Tennessee,TN,2023-03-11,10256,2023-03-11
Texas,TX,2020-01-25,0,2020-01-25
Texas,TX,2020-02-01,0,2020-02-01
Texas,TX,2020-02-08,0,2020-02-08
Texas,TX,2020-02-15,0,2020-02-15
Texas,TX,2020-02-22,0,2020-02-22
Texas,TX,2020-02-29,0,2020-02-29
Texas,TX,2020-03-07,8,2020-03-07
Texas,TX,2020-03-14,52,2020-03-14
Texas,TX,2020-03-21,522,2020-03-21
Texas,TX,2020-03-28,1873,2020-03-28
Texas,TX,2020-04-04,3214,2020-04-04
Texas,TX,2020-04-11,4466,2020-04-11
Texas,TX,2020-04-18,3919,2020-04-18
Texas,TX,2020-04-25,4890,2020-04-25
Texas,TX,2020-05-02,7033,2020-05-02
Texas,TX,2020-05-09,8039,2020-05-09
Texas,TX,2020-05-16,6778,2020-05-16
Texas,TX,2020-05-23,6364,2020-05-23
Texas,TX,2020-05-30,6558,2020-05-30
Texas,TX,2020-06-06,16513,2020-06-06
Texas,TX,2020-06-13,14267,2020-06-13
Texas,TX,2020-06-20,24171,2020-06-20
Texas,TX,2020-06-27,37081,2020-06-27
Texas,TX,2020-07-04,44393,2020-07-04
Texas,TX,2020-07-11,61768,2020-07-11
Texas,TX,2020-07-18,60541,2020-07-18
Texas,TX,2020-07-25,57886,2020-07-25
Texas,TX,2020-08-01,54179,2020-08-01
Texas,TX,2020-08-08,69418,2020-08-08
Texas,TX,2020-08-15,77337,2020-08-15
Texas,TX,2020-08-22,41934,2020-08-22
Texas,TX,2020-08-29,36313,2020-08-29
Texas,TX,2020-09-05,25381,2020-09-05
Texas,TX,2020-09-12,25934,2020-09-12
Texas,TX,2020-09-19,35854,2020-09-19
Texas,TX,2020-09-26,32904,2020-09-26
Texas,TX,2020-10-03,27848,2020-10-03
Texas,TX,2020-10-10,22762,2020-10-10
Texas,TX,2020-10-17,27775,2020-10-17
Texas,TX,2020-10-24,38167,2020-10-24
Texas,TX,2020-10-31,47677,2020-10-31
Texas,TX,2020-11-07,43197,2020-11-07
Texas,TX,2020-11-14,61125,2020-11-14
Texas,TX,2020-11-21,80225,2020-11-21
Texas,TX,2020-11-28,96025,2020-11-28
Texas,TX,2020-12-05,98330,2020-12-05
Texas,TX,2020-12-12,98127,2020-12-12
Texas,TX,2020-12-19,124402,2020-12-19
Texas,TX,2020-12-26,129469,2020-12-26
Texas,TX,2021-01-02,163260,2021-01-02
Texas,TX,2021-01-09,161249,2021-01-09
Texas,TX,2021-01-16,158993,2021-01-16
Texas,TX,2021-01-23,131424,2021-01-23
Texas,TX,2021-01-30,120130,2021-01-30
Texas,TX,2021-02-06,127594,2021-02-06
Texas,TX,2021-02-13,76335,2021-02-13
Texas,TX,2021-02-20,30531,2021-02-20
Texas,TX,2021-02-27,56532,2021-02-27
Texas,TX,2021-03-06,43578,2021-03-06
Texas,TX,2021-03-13,31842,2021-03-13
Texas,TX,2021-03-20,27407,2021-03-20
Texas,TX,2021-03-27,26464,2021-03-27
Texas,TX,2021-04-03,22103,2021-04-03
Texas,TX,2021-04-10,24260,2021-04-10
Texas,TX,2021-04-17,23562,2021-04-17
Texas,TX,2021-04-24,23393,2021-04-24
Texas,TX,2021-05-01,23770,2021-05-01
Texas,TX,2021-05-08,16972,2021-05-08
Texas,TX,2021-05-15,15536,2021-05-15
