state,USPS,datew,incidD,date
Arkansas,AR,2021-07-31,93,2021-07-31
Arkansas,AR,2021-08-07,149,2021-08-07
Arkansas,AR,2021-08-14,155,2021-08-14
Arkansas,AR,2021-08-21,200,2021-08-21
Arkansas,AR,2021-08-28,209,2021-08-28
Arkansas,AR,2021-09-04,184,2021-09-04
Arkansas,AR,2021-09-11,194,2021-09-11
Arkansas,AR,2021-09-18,202,2021-09-18
Arkansas,AR,2021-09-25,141,2021-09-25
Arkansas,AR,2021-10-02,149,2021-10-02
Arkansas,AR,2021-10-09,107,2021-10-09
Arkansas,AR,2021-10-16,364,2021-10-16
Arkansas,AR,2021-10-23,72,2021-10-23
Arkansas,AR,2021-10-30,103,2021-10-30
Arkansas,AR,2021-11-06,113,2021-11-06
Arkansas,AR,2021-11-13,79,2021-11-13
Arkansas,AR,2021-11-20,50,2021-11-20
Arkansas,AR,2021-11-27,41,2021-11-27
Arkansas,AR,2021-12-04,68,2021-12-04
Arkansas,AR,2021-12-11,119,2021-12-11
Arkansas,AR,2021-12-18,102,2021-12-18
Arkansas,AR,2021-12-25,116,2021-12-25
Arkansas,AR,2022-01-01,122,2022-01-01
Arkansas,AR,2022-01-08,134,2022-01-08
Arkansas,AR,2022-01-15,116,2022-01-15
Arkansas,AR,2022-01-22,68,2022-01-22
Arkansas,AR,2022-01-29,118,2022-01-29
Arkansas,AR,2022-02-05,177,2022-02-05
Arkansas,AR,2022-02-12,232,2022-02-12
Arkansas,AR,2022-02-19,266,2022-02-19
Arkansas,AR,2022-02-26,174,2022-02-26
Arkansas,AR,2022-03-05,234,2022-03-05
Arkansas,AR,2022-03-12,193,2022-03-12
Arkansas,AR,2022-03-19,186,2022-03-19
Arkansas,AR,2022-03-26,131,2022-03-26
Arkansas,AR,2022-04-02,42,2022-04-02
Arkansas,AR,2022-04-09,54,2022-04-09
Arkansas,AR,2022-04-16,34,2022-04-16
Arkansas,AR,2022-04-23,30,2022-04-23
Arkansas,AR,2022-04-30,20,2022-04-30
Arkansas,AR,2022-05-07,18,2022-05-07
Arkansas,AR,2022-05-14,8,2022-05-14
Arkansas,AR,2022-05-21,23,2022-05-21
Arkansas,AR,2022-05-28,40,2022-05-28
Arkansas,AR,2022-06-04,26,2022-06-04
Arkansas,AR,2022-06-11,19,2022-06-11
Arkansas,AR,2022-06-18,16,2022-06-18
Arkansas,AR,2022-06-25,35,2022-06-25
Arkansas,AR,2022-07-02,21,2022-07-02
Arkansas,AR,2022-07-09,19,2022-07-09
Arkansas,AR,2022-07-16,25,2022-07-16
Arkansas,AR,2022-07-23,40,2022-07-23
Arkansas,AR,2022-07-30,46,2022-07-30
Arkansas,AR,2022-08-06,44,2022-08-06
Arkansas,AR,2022-08-13,59,2022-08-13
Arkansas,AR,2022-08-20,39,2022-08-20
Arkansas,AR,2022-08-27,44,2022-08-27
Arkansas,AR,2022-09-03,28,2022-09-03
Arkansas,AR,2022-09-10,28,2022-09-10
Arkansas,AR,2022-09-17,32,2022-09-17
Arkansas,AR,2022-09-24,87,2022-09-24
Arkansas,AR,2022-10-01,101,2022-10-01
Arkansas,AR,2022-10-08,120,2022-10-08
Arkansas,AR,2022-10-15,70,2022-10-15
Arkansas,AR,2022-10-22,54,2022-10-22
Arkansas,AR,2022-10-29,63,2022-10-29
Arkansas,AR,2022-11-05,31,2022-11-05
Arkansas,AR,2022-11-12,6,2022-11-12
Arkansas,AR,2022-11-19,10,2022-11-19
Arkansas,AR,2022-11-26,15,2022-11-26
Arkansas,AR,2022-12-03,35,2022-12-03
Arkansas,AR,2022-12-10,46,2022-12-10
Arkansas,AR,2022-12-17,32,2022-12-17
Arkansas,AR,2022-12-24,19,2022-12-24
Arkansas,AR,2022-12-31,13,2022-12-31
Arkansas,AR,2023-01-07,26,2023-01-07
Arkansas,AR,2023-01-14,38,2023-01-14
Arkansas,AR,2023-01-21,29,2023-01-21
Arkansas,AR,2023-01-28,54,2023-01-28
Arkansas,AR,2023-02-04,49,2023-02-04
Arkansas,AR,2023-02-11,28,2023-02-11
Arkansas,AR,2023-02-18,33,2023-02-18
Arkansas,AR,2023-02-25,23,2023-02-25
Arkansas,AR,2023-03-04,26,2023-03-04
Arkansas,AR,2023-03-11,19,2023-03-11
California,CA,2020-01-25,0,2020-01-25
California,CA,2020-02-01,0,2020-02-01
California,CA,2020-02-08,0,2020-02-08
California,CA,2020-02-15,0,2020-02-15
California,CA,2020-02-22,0,2020-02-22
California,CA,2020-02-29,0,2020-02-29
California,CA,2020-03-07,1,2020-03-07
California,CA,2020-03-14,6,2020-03-14
California,CA,2020-03-21,21,2020-03-21
California,CA,2020-03-28,162,2020-03-28
California,CA,2020-04-04,215,2020-04-04
California,CA,2020-04-11,306,2020-04-11
California,CA,2020-04-18,528,2020-04-18
California,CA,2020-04-25,535,2020-04-25
California,CA,2020-05-02,497,2020-05-02
California,CA,2020-05-09,515,2020-05-09
California,CA,2020-05-16,519,2020-05-16
California,CA,2020-05-23,491,2020-05-23
California,CA,2020-05-30,394,2020-05-30
California,CA,2020-06-06,467,2020-06-06
California,CA,2020-06-13,447,2020-06-13
California,CA,2020-06-20,432,2020-06-20
California,CA,2020-06-27,396,2020-06-27
California,CA,2020-07-04,453,2020-07-04
California,CA,2020-07-11,729,2020-07-11
California,CA,2020-07-18,650,2020-07-18
California,CA,2020-07-25,740,2020-07-25
California,CA,2020-08-01,888,2020-08-01
California,CA,2020-08-08,928,2020-08-08
California,CA,2020-08-15,916,2020-08-15
California,CA,2020-08-22,867,2020-08-22
California,CA,2020-08-29,808,2020-08-29
California,CA,2020-09-05,812,2020-09-05
California,CA,2020-09-12,640,2020-09-12
California,CA,2020-09-19,655,2020-09-19
California,CA,2020-09-26,557,2020-09-26
California,CA,2020-10-03,585,2020-10-03
California,CA,2020-10-10,452,2020-10-10
California,CA,2020-10-17,413,2020-10-17
California,CA,2020-10-24,378,2020-10-24
California,CA,2020-10-31,355,2020-10-31
California,CA,2020-11-07,345,2020-11-07
California,CA,2020-11-14,294,2020-11-14
California,CA,2020-11-21,467,2020-11-21
California,CA,2020-11-28,443,2020-11-28
California,CA,2020-12-05,759,2020-12-05
California,CA,2020-12-12,1062,2020-12-12
California,CA,2020-12-19,1628,2020-12-19
California,CA,2020-12-26,1572,2020-12-26
California,CA,2021-01-02,2373,2021-01-02
California,CA,2021-01-09,3059,2021-01-09
California,CA,2021-01-16,3353,2021-01-16
California,CA,2021-01-23,3415,2021-01-23
California,CA,2021-01-30,3673,2021-01-30
California,CA,2021-02-06,3509,2021-02-06
California,CA,2021-02-13,2998,2021-02-13
California,CA,2021-02-20,2384,2021-02-20
California,CA,2021-02-27,2957,2021-02-27
California,CA,2021-03-06,2060,2021-03-06
California,CA,2021-03-13,1409,2021-03-13
California,CA,2021-03-20,920,2021-03-20
California,CA,2021-03-27,1671,2021-03-27
California,CA,2021-04-03,810,2021-04-03
California,CA,2021-04-10,688,2021-04-10
California,CA,2021-04-17,549,2021-04-17
California,CA,2021-04-24,441,2021-04-24
California,CA,2021-05-01,517,2021-05-01
California,CA,2021-05-08,375,2021-05-08
California,CA,2021-05-15,220,2021-05-15
California,CA,2021-05-22,241,2021-05-22
California,CA,2021-05-29,293,2021-05-29
California,CA,2021-06-05,442,2021-06-05
California,CA,2021-06-12,178,2021-06-12
California,CA,2021-06-19,142,2021-06-19
California,CA,2021-06-26,297,2021-06-26
California,CA,2021-07-03,165,2021-07-03
California,CA,2021-07-10,233,2021-07-10
California,CA,2021-07-17,220,2021-07-17
California,CA,2021-07-24,151,2021-07-24
California,CA,2021-07-31,192,2021-07-31
California,CA,2021-08-07,369,2021-08-07
California,CA,2021-08-14,599,2021-08-14
California,CA,2021-08-21,494,2021-08-21
California,CA,2021-08-28,604,2021-08-28
California,CA,2021-09-04,733,2021-09-04
California,CA,2021-09-11,786,2021-09-11
California,CA,2021-09-18,904,2021-09-18
California,CA,2021-09-25,592,2021-09-25
California,CA,2021-10-02,683,2021-10-02
California,CA,2021-10-09,746,2021-10-09
California,CA,2021-10-16,594,2021-10-16
California,CA,2021-10-23,934,2021-10-23
California,CA,2021-10-30,617,2021-10-30
California,CA,2021-11-06,559,2021-11-06
California,CA,2021-11-13,594,2021-11-13
California,CA,2021-11-20,596,2021-11-20
California,CA,2021-11-27,446,2021-11-27
California,CA,2021-12-04,633,2021-12-04
California,CA,2021-12-11,454,2021-12-11
California,CA,2021-12-18,453,2021-12-18
California,CA,2021-12-25,421,2021-12-25
California,CA,2022-01-01,385,2022-01-01
California,CA,2022-01-08,511,2022-01-08
California,CA,2022-01-15,679,2022-01-15
California,CA,2022-01-22,836,2022-01-22
California,CA,2022-01-29,1227,2022-01-29
California,CA,2022-02-05,1257,2022-02-05
California,CA,2022-02-12,1501,2022-02-12
California,CA,2022-02-19,1445,2022-02-19
California,CA,2022-02-26,1088,2022-02-26
California,CA,2022-03-05,1202,2022-03-05
California,CA,2022-03-12,980,2022-03-12
California,CA,2022-03-19,762,2022-03-19
California,CA,2022-03-26,581,2022-03-26
California,CA,2022-04-02,342,2022-04-02
California,CA,2022-04-09,338,2022-04-09
California,CA,2022-04-16,304,2022-04-16
California,CA,2022-04-23,337,2022-04-23
California,CA,2022-04-30,314,2022-04-30
California,CA,2022-05-07,269,2022-05-07
California,CA,2022-05-14,281,2022-05-14
California,CA,2022-05-21,260,2022-05-21
California,CA,2022-05-28,256,2022-05-28
California,CA,2022-06-04,204,2022-06-04
California,CA,2022-06-11,197,2022-06-11
California,CA,2022-06-18,227,2022-06-18
California,CA,2022-06-25,191,2022-06-25
California,CA,2022-07-02,277,2022-07-02
California,CA,2022-07-09,242,2022-07-09
California,CA,2022-07-16,275,2022-07-16
California,CA,2022-07-23,305,2022-07-23
California,CA,2022-07-30,284,2022-07-30
California,CA,2022-08-06,320,2022-08-06
California,CA,2022-08-13,302,2022-08-13
California,CA,2022-08-20,322,2022-08-20
California,CA,2022-08-27,367,2022-08-27
California,CA,2022-09-03,162,2022-09-03
California,CA,2022-09-10,344,2022-09-10
California,CA,2022-09-17,231,2022-09-17
California,CA,2022-09-24,246,2022-09-24
California,CA,2022-10-01,282,2022-10-01
California,CA,2022-10-08,255,2022-10-08
California,CA,2022-10-15,220,2022-10-15
California,CA,2022-10-22,255,2022-10-22
California,CA,2022-10-29,202,2022-10-29
California,CA,2022-11-05,117,2022-11-05
California,CA,2022-11-12,103,2022-11-12
California,CA,2022-11-19,184,2022-11-19
California,CA,2022-11-26,148,2022-11-26
California,CA,2022-12-03,180,2022-12-03
California,CA,2022-12-10,217,2022-12-10
California,CA,2022-12-17,216,2022-12-17
California,CA,2022-12-24,336,2022-12-24
California,CA,2022-12-31,252,2022-12-31
California,CA,2023-01-07,285,2023-01-07
California,CA,2023-01-14,397,2023-01-14
California,CA,2023-01-21,369,2023-01-21
California,CA,2023-01-28,342,2023-01-28
California,CA,2023-02-04,291,2023-02-04
California,CA,2023-02-11,612,2023-02-11
California,CA,2023-02-18,281,2023-02-18
California,CA,2023-02-25,235,2023-02-25
California,CA,2023-03-04,228,2023-03-04
California,CA,2023-03-11,205,2023-03-11
Colorado,CO,2020-01-25,0,2020-01-25
Colorado,CO,2020-02-01,0,2020-02-01
Colorado,CO,2020-02-08,0,2020-02-08
Colorado,CO,2020-02-15,0,2020-02-15
Colorado,CO,2020-02-22,0,2020-02-22
Colorado,CO,2020-02-29,0,2020-02-29
Colorado,CO,2020-03-07,0,2020-03-07
Colorado,CO,2020-03-14,2,2020-03-14
Colorado,CO,2020-03-21,4,2020-03-21
Colorado,CO,2020-03-28,40,2020-03-28
Colorado,CO,2020-04-04,495,2020-04-04
Colorado,CO,2020-04-11,247,2020-04-11
Colorado,CO,2020-04-18,194,2020-04-18
Colorado,CO,2020-04-25,204,2020-04-25
Colorado,CO,2020-05-02,106,2020-05-02
Colorado,CO,2020-05-09,98,2020-05-09
Colorado,CO,2020-05-16,111,2020-05-16
Colorado,CO,2020-05-23,70,2020-05-23
Colorado,CO,2020-05-30,51,2020-05-30
Colorado,CO,2020-06-06,41,2020-06-06
Colorado,CO,2020-06-13,22,2020-06-13
Colorado,CO,2020-06-20,22,2020-06-20
Colorado,CO,2020-06-27,21,2020-06-27
Colorado,CO,2020-07-04,32,2020-07-04
Colorado,CO,2020-07-11,28,2020-07-11
Colorado,CO,2020-07-18,43,2020-07-18
Colorado,CO,2020-07-25,33,2020-07-25
Colorado,CO,2020-08-01,19,2020-08-01
Colorado,CO,2020-08-08,17,2020-08-08
Colorado,CO,2020-08-15,17,2020-08-15
Colorado,CO,2020-08-22,24,2020-08-22
Colorado,CO,2020-08-29,36,2020-08-29
Colorado,CO,2020-09-05,24,2020-09-05
Colorado,CO,2020-09-12,28,2020-09-12
Colorado,CO,2020-09-19,27,2020-09-19
Colorado,CO,2020-09-26,35,2020-09-26
Colorado,CO,2020-10-03,34,2020-10-03
Colorado,CO,2020-10-10,43,2020-10-10
Colorado,CO,2020-10-17,65,2020-10-17
Colorado,CO,2020-10-24,175,2020-10-24
Colorado,CO,2020-10-31,212,2020-10-31
Colorado,CO,2020-11-07,269,2020-11-07
Colorado,CO,2020-11-14,355,2020-11-14
Colorado,CO,2020-11-21,419,2020-11-21
Colorado,CO,2020-11-28,482,2020-11-28
Colorado,CO,2020-12-05,455,2020-12-05
Colorado,CO,2020-12-12,324,2020-12-12
Colorado,CO,2020-12-19,228,2020-12-19
Colorado,CO,2020-12-26,155,2020-12-26
Colorado,CO,2021-01-02,158,2021-01-02
Colorado,CO,2021-01-09,149,2021-01-09
Colorado,CO,2021-01-16,140,2021-01-16
Colorado,CO,2021-01-23,83,2021-01-23
Colorado,CO,2021-01-30,70,2021-01-30
Colorado,CO,2021-02-06,59,2021-02-06
Colorado,CO,2021-02-13,39,2021-02-13
Colorado,CO,2021-02-20,45,2021-02-20
Colorado,CO,2021-02-27,36,2021-02-27
Colorado,CO,2021-03-06,28,2021-03-06
Colorado,CO,2021-03-13,36,2021-03-13
Colorado,CO,2021-03-20,24,2021-03-20
Colorado,CO,2021-03-27,22,2021-03-27
Colorado,CO,2021-04-03,51,2021-04-03
Colorado,CO,2021-04-10,47,2021-04-10
Colorado,CO,2021-04-17,61,2021-04-17
Colorado,CO,2021-04-24,83,2021-04-24
Colorado,CO,2021-05-01,67,2021-05-01
Colorado,CO,2021-05-08,61,2021-05-08
Colorado,CO,2021-05-15,65,2021-05-15
Colorado,CO,2021-05-22,46,2021-05-22
Colorado,CO,2021-05-29,53,2021-05-29
Colorado,CO,2021-06-05,45,2021-06-05
Colorado,CO,2021-06-12,29,2021-06-12
Colorado,CO,2021-06-19,41,2021-06-19
Colorado,CO,2021-06-26,30,2021-06-26
Colorado,CO,2021-07-03,33,2021-07-03
Colorado,CO,2021-07-10,30,2021-07-10
Colorado,CO,2021-07-17,39,2021-07-17
Colorado,CO,2021-07-24,43,2021-07-24
Colorado,CO,2021-07-31,53,2021-07-31
Colorado,CO,2021-08-07,60,2021-08-07
Colorado,CO,2021-08-14,78,2021-08-14
Colorado,CO,2021-08-21,84,2021-08-21
Colorado,CO,2021-08-28,88,2021-08-28
Colorado,CO,2021-09-04,127,2021-09-04
Colorado,CO,2021-09-11,102,2021-09-11
Colorado,CO,2021-09-18,135,2021-09-18
Colorado,CO,2021-09-25,134,2021-09-25
Colorado,CO,2021-10-02,159,2021-10-02
Colorado,CO,2021-10-09,170,2021-10-09
Colorado,CO,2021-10-16,184,2021-10-16
Colorado,CO,2021-10-23,235,2021-10-23
Colorado,CO,2021-10-30,239,2021-10-30
Colorado,CO,2021-11-06,272,2021-11-06
Colorado,CO,2021-11-13,269,2021-11-13
Colorado,CO,2021-11-20,253,2021-11-20
Colorado,CO,2021-11-27,244,2021-11-27
Colorado,CO,2021-12-04,219,2021-12-04
Colorado,CO,2021-12-11,191,2021-12-11
Colorado,CO,2021-12-18,162,2021-12-18
Colorado,CO,2021-12-25,130,2021-12-25
Colorado,CO,2022-01-01,221,2022-01-01
Colorado,CO,2022-01-08,344,2022-01-08
Colorado,CO,2022-01-15,349,2022-01-15
Colorado,CO,2022-01-22,265,2022-01-22
Colorado,CO,2022-01-29,229,2022-01-29
Colorado,CO,2022-02-05,159,2022-02-05
Colorado,CO,2022-02-12,100,2022-02-12
Colorado,CO,2022-02-19,62,2022-02-19
Colorado,CO,2022-02-26,45,2022-02-26
Colorado,CO,2022-03-05,35,2022-03-05
Colorado,CO,2022-03-12,25,2022-03-12
Colorado,CO,2022-03-19,16,2022-03-19
Colorado,CO,2022-03-26,17,2022-03-26
Colorado,CO,2022-04-02,12,2022-04-02
Colorado,CO,2022-04-09,11,2022-04-09
Colorado,CO,2022-04-16,17,2022-04-16
Colorado,CO,2022-04-23,18,2022-04-23
Colorado,CO,2022-04-30,13,2022-04-30
Colorado,CO,2022-05-07,28,2022-05-07
Colorado,CO,2022-05-14,33,2022-05-14
Colorado,CO,2022-05-21,32,2022-05-21
Colorado,CO,2022-05-28,39,2022-05-28
Colorado,CO,2022-06-04,60,2022-06-04
Colorado,CO,2022-06-11,48,2022-06-11
Colorado,CO,2022-06-18,64,2022-06-18
Colorado,CO,2022-06-25,45,2022-06-25
Colorado,CO,2022-07-02,42,2022-07-02
Colorado,CO,2022-07-09,46,2022-07-09
Colorado,CO,2022-07-16,55,2022-07-16
Colorado,CO,2022-07-23,34,2022-07-23
Colorado,CO,2022-07-30,20,2022-07-30
Colorado,CO,2022-08-06,22,2022-08-06
Colorado,CO,2022-08-13,16,2022-08-13
Colorado,CO,2022-08-20,6,2022-08-20
Colorado,CO,2022-08-27,29,2022-08-27
Colorado,CO,2022-09-03,26,2022-09-03
Colorado,CO,2022-09-10,30,2022-09-10
Colorado,CO,2022-09-17,33,2022-09-17
Colorado,CO,2022-09-24,32,2022-09-24
Colorado,CO,2022-10-01,44,2022-10-01
Colorado,CO,2022-10-08,19,2022-10-08
Colorado,CO,2022-10-15,32,2022-10-15
Colorado,CO,2022-10-22,22,2022-10-22
Colorado,CO,2022-10-29,28,2022-10-29
Colorado,CO,2022-11-05,34,2022-11-05
Colorado,CO,2022-11-12,33,2022-11-12
Colorado,CO,2022-11-19,44,2022-11-19
Colorado,CO,2022-11-26,60,2022-11-26
Colorado,CO,2022-12-03,46,2022-12-03
Colorado,CO,2022-12-10,72,2022-12-10
Colorado,CO,2022-12-17,69,2022-12-17
Colorado,CO,2022-12-24,68,2022-12-24
Colorado,CO,2022-12-31,41,2022-12-31
Colorado,CO,2023-01-07,17,2023-01-07
Colorado,CO,2023-01-14,41,2023-01-14
Colorado,CO,2023-01-21,81,2023-01-21
Colorado,CO,2023-01-28,39,2023-01-28
Colorado,CO,2023-02-04,22,2023-02-04
Colorado,CO,2023-02-11,37,2023-02-11
Colorado,CO,2023-02-18,22,2023-02-18
Colorado,CO,2023-02-25,1,2023-02-25
Colorado,CO,2023-03-04,21,2023-03-04
Colorado,CO,2023-03-11,54,2023-03-11
Connecticut,CT,2020-01-25,0,2020-01-25
Connecticut,CT,2020-02-01,0,2020-02-01
Connecticut,CT,2020-02-08,0,2020-02-08
Connecticut,CT,2020-02-15,0,2020-02-15
Connecticut,CT,2020-02-22,0,2020-02-22
Connecticut,CT,2020-02-29,0,2020-02-29
Connecticut,CT,2020-03-07,0,2020-03-07
Connecticut,CT,2020-03-14,0,2020-03-14
Connecticut,CT,2020-03-21,4,2020-03-21
Connecticut,CT,2020-03-28,29,2020-03-28
Connecticut,CT,2020-04-04,132,2020-04-04
Connecticut,CT,2020-04-11,329,2020-04-11
Connecticut,CT,2020-04-18,592,2020-04-18
Connecticut,CT,2020-04-25,779,2020-04-25
Connecticut,CT,2020-05-02,571,2020-05-02
Connecticut,CT,2020-05-09,496,2020-05-09
Connecticut,CT,2020-05-16,407,2020-05-16
Connecticut,CT,2020-05-23,336,2020-05-23
Connecticut,CT,2020-05-30,237,2020-05-30
Connecticut,CT,2020-06-06,143,2020-06-06
Connecticut,CT,2020-06-13,131,2020-06-13
Connecticut,CT,2020-06-20,65,2020-06-20
Connecticut,CT,2020-06-27,60,2020-06-27
Connecticut,CT,2020-07-04,24,2020-07-04
Connecticut,CT,2020-07-11,13,2020-07-11
Connecticut,CT,2020-07-18,48,2020-07-18
Connecticut,CT,2020-07-25,17,2020-07-25
Connecticut,CT,2020-08-01,19,2020-08-01
Connecticut,CT,2020-08-08,9,2020-08-08
Connecticut,CT,2020-08-15,12,2020-08-15
Connecticut,CT,2020-08-22,7,2020-08-22
Connecticut,CT,2020-08-29,5,2020-08-29
Connecticut,CT,2020-09-05,3,2020-09-05
Connecticut,CT,2020-09-12,12,2020-09-12
Connecticut,CT,2020-09-19,12,2020-09-19
Connecticut,CT,2020-09-26,9,2020-09-26
Connecticut,CT,2020-10-03,12,2020-10-03
Connecticut,CT,2020-10-10,17,2020-10-10
Connecticut,CT,2020-10-17,12,2020-10-17
Connecticut,CT,2020-10-24,35,2020-10-24
Connecticut,CT,2020-10-31,39,2020-10-31
Connecticut,CT,2020-11-07,55,2020-11-07
Connecticut,CT,2020-11-14,66,2020-11-14
Connecticut,CT,2020-11-21,91,2020-11-21
Connecticut,CT,2020-11-28,133,2020-11-28
Connecticut,CT,2020-12-05,185,2020-12-05
Connecticut,CT,2020-12-12,217,2020-12-12
Connecticut,CT,2020-12-19,218,2020-12-19
Connecticut,CT,2020-12-26,210,2020-12-26
Connecticut,CT,2021-01-02,308,2021-01-02
Connecticut,CT,2021-01-09,225,2021-01-09
Connecticut,CT,2021-01-16,270,2021-01-16
Connecticut,CT,2021-01-23,225,2021-01-23
Connecticut,CT,2021-01-30,227,2021-01-30
Connecticut,CT,2021-02-06,168,2021-02-06
Connecticut,CT,2021-02-13,167,2021-02-13
Connecticut,CT,2021-02-20,142,2021-02-20
Connecticut,CT,2021-02-27,99,2021-02-27
Connecticut,CT,2021-03-06,82,2021-03-06
Connecticut,CT,2021-03-13,61,2021-03-13
Connecticut,CT,2021-03-20,67,2021-03-20
Connecticut,CT,2021-03-27,33,2021-03-27
Connecticut,CT,2021-04-03,39,2021-04-03
Connecticut,CT,2021-04-10,40,2021-04-10
Connecticut,CT,2021-04-17,51,2021-04-17
Connecticut,CT,2021-04-24,52,2021-04-24
Connecticut,CT,2021-05-01,50,2021-05-01
Connecticut,CT,2021-05-08,40,2021-05-08
Connecticut,CT,2021-05-15,36,2021-05-15
Connecticut,CT,2021-05-22,39,2021-05-22
Connecticut,CT,2021-05-29,26,2021-05-29
Connecticut,CT,2021-06-05,12,2021-06-05
Connecticut,CT,2021-06-12,15,2021-06-12
Connecticut,CT,2021-06-19,9,2021-06-19
Connecticut,CT,2021-06-26,7,2021-06-26
Connecticut,CT,2021-07-03,4,2021-07-03
Connecticut,CT,2021-07-10,2,2021-07-10
Connecticut,CT,2021-07-17,3,2021-07-17
Connecticut,CT,2021-07-24,4,2021-07-24
Connecticut,CT,2021-07-31,7,2021-07-31
Connecticut,CT,2021-08-07,5,2021-08-07
Connecticut,CT,2021-08-14,11,2021-08-14
Connecticut,CT,2021-08-21,36,2021-08-21
Connecticut,CT,2021-08-28,25,2021-08-28
Connecticut,CT,2021-09-04,36,2021-09-04
Connecticut,CT,2021-09-11,30,2021-09-11
Connecticut,CT,2021-09-18,39,2021-09-18
Connecticut,CT,2021-09-25,42,2021-09-25
Connecticut,CT,2021-10-02,149,2021-10-02
Connecticut,CT,2021-10-09,17,2021-10-09
Connecticut,CT,2021-10-16,51,2021-10-16
Connecticut,CT,2021-10-23,21,2021-10-23
Connecticut,CT,2021-10-30,27,2021-10-30
Connecticut,CT,2021-11-06,26,2021-11-06
Connecticut,CT,2021-11-13,19,2021-11-13
Connecticut,CT,2021-11-20,41,2021-11-20
Connecticut,CT,2021-11-27,15,2021-11-27
Connecticut,CT,2021-12-04,62,2021-12-04
Connecticut,CT,2021-12-11,47,2021-12-11
Connecticut,CT,2021-12-18,30,2021-12-18
Connecticut,CT,2021-12-25,77,2021-12-25
Connecticut,CT,2022-01-01,85,2022-01-01
Connecticut,CT,2022-01-08,217,2022-01-08
Connecticut,CT,2022-01-15,179,2022-01-15
Connecticut,CT,2022-01-22,217,2022-01-22
Connecticut,CT,2022-01-29,218,2022-01-29
Connecticut,CT,2022-02-05,174,2022-02-05
Connecticut,CT,2022-02-12,103,2022-02-12
Connecticut,CT,2022-02-19,101,2022-02-19
Connecticut,CT,2022-02-26,108,2022-02-26
Connecticut,CT,2022-03-05,78,2022-03-05
Connecticut,CT,2022-03-12,107,2022-03-12
Connecticut,CT,2022-03-19,69,2022-03-19
Connecticut,CT,2022-03-26,46,2022-03-26
Connecticut,CT,2022-04-02,20,2022-04-02
Connecticut,CT,2022-04-09,22,2022-04-09
Connecticut,CT,2022-04-16,12,2022-04-16
Connecticut,CT,2022-04-23,21,2022-04-23
Connecticut,CT,2022-04-30,16,2022-04-30
Connecticut,CT,2022-05-07,24,2022-05-07
Connecticut,CT,2022-05-14,40,2022-05-14
Connecticut,CT,2022-05-21,12,2022-05-21
Connecticut,CT,2022-05-28,17,2022-05-28
Connecticut,CT,2022-06-04,34,2022-06-04
Connecticut,CT,2022-06-11,33,2022-06-11
Connecticut,CT,2022-06-18,15,2022-06-18
Connecticut,CT,2022-06-25,19,2022-06-25
Connecticut,CT,2022-07-02,11,2022-07-02
Connecticut,CT,2022-07-09,10,2022-07-09
Connecticut,CT,2022-07-16,30,2022-07-16
Connecticut,CT,2022-07-23,8,2022-07-23
Connecticut,CT,2022-07-30,9,2022-07-30
Connecticut,CT,2022-08-06,36,2022-08-06
Connecticut,CT,2022-08-13,26,2022-08-13
Connecticut,CT,2022-08-20,16,2022-08-20
Connecticut,CT,2022-08-27,17,2022-08-27
Connecticut,CT,2022-09-03,72,2022-09-03
Connecticut,CT,2022-09-10,30,2022-09-10
Connecticut,CT,2022-09-17,32,2022-09-17
Connecticut,CT,2022-09-24,12,2022-09-24
Connecticut,CT,2022-10-01,22,2022-10-01
Connecticut,CT,2022-10-08,20,2022-10-08
Connecticut,CT,2022-10-15,25,2022-10-15
Connecticut,CT,2022-10-22,14,2022-10-22
Connecticut,CT,2022-10-29,39,2022-10-29
Connecticut,CT,2022-11-05,15,2022-11-05
Connecticut,CT,2022-11-12,59,2022-11-12
Connecticut,CT,2022-11-19,22,2022-11-19
Connecticut,CT,2022-11-26,13,2022-11-26
Connecticut,CT,2022-12-03,15,2022-12-03
Connecticut,CT,2022-12-10,16,2022-12-10
Connecticut,CT,2022-12-17,62,2022-12-17
Connecticut,CT,2022-12-24,68,2022-12-24
Connecticut,CT,2022-12-31,48,2022-12-31
Connecticut,CT,2023-01-07,22,2023-01-07
Connecticut,CT,2023-01-14,61,2023-01-14
Connecticut,CT,2023-01-21,41,2023-01-21
Connecticut,CT,2023-01-28,38,2023-01-28
Connecticut,CT,2023-02-04,32,2023-02-04
Connecticut,CT,2023-02-11,65,2023-02-11
Connecticut,CT,2023-02-18,50,2023-02-18
Connecticut,CT,2023-02-25,59,2023-02-25
Connecticut,CT,2023-03-04,51,2023-03-04
Connecticut,CT,2023-03-11,24,2023-03-11
Delaware,DE,2020-01-25,0,2020-01-25
Delaware,DE,2020-02-01,0,2020-02-01
Delaware,DE,2020-02-08,0,2020-02-08
Delaware,DE,2020-02-15,0,2020-02-15
Delaware,DE,2020-02-22,0,2020-02-22
Delaware,DE,2020-02-29,0,2020-02-29
Delaware,DE,2020-03-07,0,2020-03-07
Delaware,DE,2020-03-14,0,2020-03-14
Delaware,DE,2020-03-21,0,2020-03-21
Delaware,DE,2020-03-28,2,2020-03-28
Delaware,DE,2020-04-04,17,2020-04-04
Delaware,DE,2020-04-11,27,2020-04-11
Delaware,DE,2020-04-18,43,2020-04-18
Delaware,DE,2020-04-25,70,2020-04-25
